"locusTag","baseMean","log2FoldChange","lfcSE","pvalue","padj","abs_log2","name","chromosome","mutant","comparedTo"
"Bcen2424_2776",187.795272173473,0.649454007846885,0.194242898200396,8.75913345051911e-05,0.00306219055823019,0.649454007846885,"G/U mismatch-specific DNA glycosylase","1","A244T","WT"
"Bcen2424_2819",52.2382744989712,1.07647253132496,0.4491788158176,0.000761628264347631,0.0107385888048432,1.07647253132496,"cytochrome bd-I oxidase subunit CydX","1","A244T","WT"
"Bcen2424_2822",773.014239715682,0.683823492379322,0.231113101094855,0.00027478163477498,0.00625963339767788,0.683823492379322,"phosphoenolpyruvate--protein phosphotransferase","1","A244T","WT"
"Bcen2424_2823",434.472612389,0.713353276432854,0.271039193711729,0.000663951464214628,0.00999538631460073,0.713353276432854,"SIS domain-containing protein","1","A244T","WT"
"Bcen2424_2824",441.814001639472,0.705129643256529,0.267225487918543,0.00065051060251633,0.00996556161938659,0.705129643256529,"N-acetylglucosamine-6-phosphate deacetylase","1","A244T","WT"
"Bcen2424_2861",229.899160439774,1.03041102828666,0.317727695143948,6.76537066656586e-05,0.00272916931958896,1.03041102828666,"HPr family phosphocarrier protein","1","A244T","WT"
"Bcen2424_2862",1047.85466609162,0.674148357802954,0.293658667046648,0.00168989537240435,0.0180121141620126,0.674148357802954,"PTS sugar transporter subunit IIA","1","A244T","WT"
"Bcen2424_2863",879.286842669185,0.98567720081877,0.406894601901094,0.000755684901468849,0.0106983031677901,0.98567720081877,"glutathione synthase","1","A244T","WT"
"Bcen2424_2864",2331.51307703919,1.30739016334432,0.436413066629165,0.00011301297898165,0.00366755527879556,1.30739016334432,"glutamate--cysteine ligase","1","A244T","WT"
"Bcen2424_2873",425.846908994951,0.970526020381366,0.334736550280629,0.000213486861177849,0.00529976571188942,0.970526020381366,"dicarboxylate/amino acid:cation symporter","1","A244T","WT"
"Bcen2424_2890",366.045271929611,0.67741769709734,0.279044804167556,0.00120094797941173,0.0145037563667417,0.67741769709734,"transcriptional regulator GcvA","1","A244T","WT"
"Bcen2424_2891",6075.27999392981,1.20913211005016,0.528014554836536,0.000860500611783447,0.011464789114335,1.20913211005016,"YbeD family protein","1","A244T","WT"
"Bcen2424_2892",3706.62938000706,1.69443070045724,0.509165300808255,3.51199770686982e-05,0.00186316751253498,1.69443070045724,"D-amino acid aminotransferase","1","A244T","WT"
"Bcen2424_2893",4877.03121389743,0.739672753939707,0.255293364406817,0.00026800291840107,0.00622731581196727,0.739672753939707,"D-alanyl-D-alanine carboxypeptidase","1","A244T","WT"
"Bcen2424_2907",811.011325963566,0.737882049180568,0.169547949305175,1.2419285421021e-06,0.000212187144149149,0.737882049180568,"D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase","1","A244T","WT"
"Bcen2424_2915",18610.5844321231,1.75364306669657,0.940542465431031,0.00153291230211333,0.0170261712485207,1.75364306669657,"DUF3567 domain-containing protein","1","A244T","WT"
"Bcen2424_2931",525.505694910853,0.655252511267567,0.137847776587475,2.40676003969516e-07,8.22404062975834e-05,0.655252511267567,"adenosylmethionine--8-amino-7-oxononanoate transaminase","1","A244T","WT"
"Bcen2424_2967",1784.15910246922,-1.33505442152391,0.257730095665212,1.34743061848033e-08,1.11817492325032e-05,1.33505442152391,"LysR family transcriptional regulator","1","A244T","WT"
"Bcen2424_2972",376.508624371773,0.664587952063654,0.22633189385429,0.000302723287463357,0.00664057884851266,0.664587952063654,"LacI family transcriptional regulator","1","A244T","WT"
"Bcen2424_2993",47.9726796088916,-1.54536891521312,0.590368186734027,0.000327616912527595,0.00679688087454572,1.54536891521312,"gamma-glutamyl-gamma-aminobutyrate hydrolase family protein","1","A244T","WT"
"Bcen2424_2994",151.360381045185,-1.22786382557538,0.563402971233538,0.0010535985429196,0.0133632182004803,1.22786382557538,"glutamine synthetase","1","A244T","WT"
"Bcen2424_2995",199.579178770007,-0.605446613390073,0.638936112584174,0.0125359167760241,0.0661502247597694,0.605446613390073,"aspartate aminotransferase family protein","1","A244T","WT"
"Bcen2424_2996",308.812202486819,-1.12188041206153,0.600835188835282,0.00204436846660765,0.0202680991949217,1.12188041206153,"polyamine ABC transporter substrate-binding protein","1","A244T","WT"
"Bcen2424_2997",109.289620251662,-1.03907769896102,0.664247724527893,0.00353810105529823,0.0294875595842574,1.03907769896102,"polyamine ABC transporter ATP-binding protein","1","A244T","WT"
"Bcen2424_2998",40.5501753958913,-1.06624658736765,0.556935012719817,0.00209155206953448,0.0205495479309096,1.06624658736765,"ABC transporter permease subunit","1","A244T","WT"
"Bcen2424_3000",278.331053260865,-0.669982979302715,0.246068490530089,0.000556396825881336,0.00931443562404807,0.669982979302715,"DUF3138 family protein","1","A244T","WT"
"Bcen2424_3002",119.917752300531,-0.582309223038977,0.25535445632439,0.00229919234803332,0.0219310481933096,0.582309223038977,"FAD-binding oxidoreductase","1","A244T","WT"
"Bcen2424_3003",89.2213007940718,-0.955520420551694,0.416410124802661,0.00105601707780208,0.0133647128648198,0.955520420551694,"DUF799 domain-containing protein","1","A244T","WT"
"Bcen2424_3004",77.766114965472,-0.592994246816377,0.576035438014194,0.0128409186177611,0.0669595118945908,0.592994246816377,"DUF4810 domain-containing protein","1","A244T","WT"
"Bcen2424_3005",132.593010377341,-0.753944198163895,0.484452380548543,0.00554527240926285,0.0388102258137445,0.753944198163895,"CsgG/HfaB family protein","1","A244T","WT"
"Bcen2424_3051",568.199361591198,0.776963503247728,0.353210516193575,0.0016410866297194,0.0176702543203555,0.776963503247728,"hypothetical protein","1","A244T","WT"
"Bcen2424_3052",415.838461575608,0.688294221412829,0.329314995074498,0.00260979191210175,0.0240258022462743,0.688294221412829,"endonuclease","1","A244T","WT"
"Bcen2424_3089",4341.07416951998,1.21225277901875,0.453007627116655,0.000285997368528256,0.0063898412068486,1.21225277901875,"GTP-binding protein","1","A244T","WT"
"Bcen2424_3092",17033.5943149613,2.10089003214661,0.97298915922353,0.000809528474490978,0.0111965497817097,2.10089003214661,"ATP-dependent protease ATPase subunit HslU","1","A244T","WT"
"Bcen2424_3103",287.682882976431,-0.797224694703365,0.186913833633124,1.66994953116213e-06,0.000255716831283547,0.797224694703365,"AraC family transcriptional regulator","1","A244T","WT"
"Bcen2424_3104",984.95030136907,-1.31155479590486,0.444569498843678,0.000139060830595692,0.00410052977122016,1.31155479590486,"NAD(P)-dependent alcohol dehydrogenase","1","A244T","WT"
"Bcen2424_3109",532.494721249993,0.603972360734159,0.188411395057437,0.000148995736017003,0.00430231389724013,0.603972360734159,"Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC","1","A244T","WT"
"Bcen2424_3111",586.372849214959,0.628643561603833,0.176057162833508,3.97391634729201e-05,0.0019563118696118,0.628643561603833,"rod shape-determining protein MreC","1","A244T","WT"
"Bcen2424_3124",3752.11595656871,0.672593136131544,0.362160935160489,0.00417429604613296,0.0325046725629844,0.672593136131544,"zinc metalloprotease HtpX","1","A244T","WT"
"Bcen2424_3126",1194.63169556691,1.01815016252536,0.423537660751232,0.000741955902463957,0.0106683708846859,1.01815016252536,"methionyl-tRNA formyltransferase","1","A244T","WT"
"Bcen2424_3127",1398.27099071193,0.959009160004643,0.407402102469854,0.000859104590735192,0.011464789114335,0.959009160004643,"peptide deformylase","1","A244T","WT"
"Bcen2424_3136",82.9627972163669,-0.597711294882709,0.279939334652333,0.00293198666203921,0.0260426766357581,0.597711294882709,"zf-CGNR multi-domain protein","1","A244T","WT"
"Bcen2424_3137",44.6351306583958,-1.03518727576403,0.419501479292567,0.000671174601153738,0.0100364243642694,1.03518727576403,"alpha/beta hydrolase","1","A244T","WT"
"Bcen2424_3164",212.315345082369,0.724444226772003,0.311019587931494,0.00140389554831195,0.0160773532372423,0.724444226772003,"membrane protein insertion efficiency factor YidD","1","A244T","WT"
"Bcen2424_3176",548.474890458524,-1.10428549787666,0.476555132855273,0.000822401804811465,0.0112407813744701,1.10428549787666,"fucose-binding lectin II","2","A244T","WT"
"Bcen2424_3177",778.378181789922,-0.772379763337292,0.58379173604968,0.00661055121744133,0.0437365512780372,0.772379763337292,"fucose-binding lectin II","2","A244T","WT"
"Bcen2424_3178",2242.49700128372,-1.84967702309604,0.422259222546147,5.10865240534542e-07,0.000131023035730069,1.84967702309604,"hypothetical protein","2","A244T","WT"
"Bcen2424_3180",385.088825071696,-1.58215698429524,0.41756393186131,6.71389972078089e-06,0.000709109881418477,1.58215698429524,"LuxR family transcriptional regulator","2","A244T","WT"
"Bcen2424_3181",571.633894224282,-1.95778246867071,0.430496433837524,2.39437130114993e-07,8.22404062975834e-05,1.95778246867071,"AraC family transcriptional regulator","2","A244T","WT"
"Bcen2424_3182",2080.82255200033,-2.13204161934809,0.726928386654766,0.000107365356813761,0.00352364608887649,2.13204161934809,"aspartate aminotransferase family protein","2","A244T","WT"
"Bcen2424_3183",1691.29821101528,-2.12641675385343,0.7442534269079,0.000136071866766101,0.00404839194310801,2.12641675385343,"condensation protein","2","A244T","WT"
"Bcen2424_3184",964.831530185238,-2.08808130879549,1.09795374439724,0.00115855456528423,0.0143192414249704,2.08808130879549,"DUF3050 domain-containing protein","2","A244T","WT"
"Bcen2424_3186",902.329609735307,-1.91983182429896,1.16956329693517,0.0018391934244817,0.0189430400759117,1.91983182429896,"hypothetical protein","2","A244T","WT"
"Bcen2424_3187",1864.43974185472,-2.0973478627728,0.721967311158151,0.000117627300227445,0.0037543790495672,2.0973478627728,"non-ribosomal peptide synthetase","2","A244T","WT"
"Bcen2424_3188",1640.24782443309,-2.37597022785196,0.531423692942774,3.13322585599115e-07,0.000101116161096959,2.37597022785196,"SRPBCC family protein","2","A244T","WT"
"Bcen2424_3189",279.932187816029,-1.20783170199746,0.392232960076714,9.15166395096378e-05,0.00309440625657398,1.20783170199746,"LysR family transcriptional regulator","2","A244T","WT"
"Bcen2424_3273",41.2661117516441,0.616798686928825,0.405757256981339,0.0082630846878572,0.0505265883702763,0.616798686928825,"MFS transporter","2","A244T","WT"
"Bcen2424_3274",37.1795681082784,-0.752030541720704,0.362715519073723,0.00246840761632322,0.0230530222559832,0.752030541720704,"hypothetical protein","2","A244T","WT"
"Bcen2424_3356",184.636289298842,0.622242673671253,0.496577967492371,0.0105570297270922,0.0592388371676744,0.622242673671253,"AzlC family ABC transporter permease","2","A244T","WT"
"Bcen2424_3371",70.8385020603305,1.1597289699487,0.325748009432971,2.03087225751378e-05,0.00147466711798719,1.1597289699487,"sel1 repeat family protein","2","A244T","WT"
"Bcen2424_3374",92.1027913251299,-0.580089085645985,0.28770183131527,0.00392978545319296,0.0314562757983876,0.580089085645985,"1-aminocyclopropane-1-carboxylate deaminase","2","A244T","WT"
"Bcen2424_3375",47.5035192874755,-0.583525724727573,0.419762974928311,0.0106271543273668,0.0593017670390716,0.583525724727573,"winged helix-turn-helix transcriptional regulator","2","A244T","WT"
"Bcen2424_3377",221.261514757267,-0.605451386695424,0.257501222779676,0.00174422316769124,0.0183887339040261,0.605451386695424,"methyltransferase domain-containing protein","2","A244T","WT"
"Bcen2424_3384",741.526604278055,-0.813045772992916,0.348444605731949,0.00114717265575498,0.014265578018075,0.813045772992916,"hypothetical protein","2","A244T","WT"
"Bcen2424_3385",216.744181089893,-0.931563558189863,0.316557607551089,0.000190672000240186,0.00489649309685926,0.931563558189863,"DUF3304 domain-containing protein","2","A244T","WT"
"Bcen2424_3442",955.072201911509,-0.700530208388597,0.249622395351286,0.000396870612979067,0.00776236158516971,0.700530208388597,"IS3 family transposase","2","A244T","WT"
"Bcen2424_3444",119.823887319654,-2.34212724913415,0.374015166074157,1.88547132741098e-11,5.28903288333421e-08,2.34212724913415,"DUF4160 domain-containing protein","2","A244T","WT"
"Bcen2424_3464",922.66911287143,-0.612659333943198,0.47975522021467,0.0107444308084459,0.0597892614952843,0.612659333943198,"hypothetical protein","2","A244T","WT"
"Bcen2424_3475",419.302085163929,-0.762833150130402,0.205642040764907,1.76155700458006e-05,0.00138282224859535,0.762833150130402,"FAD-binding oxidoreductase","2","A244T","WT"
"Bcen2424_3476",570.408004738866,-0.765091562300508,0.263212032362623,0.000271310471698604,0.00623726206207488,0.765091562300508,"serine hydrolase","2","A244T","WT"
"Bcen2424_3479",23271.2955881354,-1.38625449592001,0.487565190347734,0.000177867364114433,0.00469711600373327,1.38625449592001,"hypothetical protein","2","A244T","WT"
"Bcen2424_3480",17178.42582106,-1.26902053071328,0.472196429954811,0.000293567535346003,0.00653384602614916,1.26902053071328,"molybdenum cofactor biosynthesis protein MoaA","2","A244T","WT"
"Bcen2424_3481",3008.87164506985,-1.31468830152614,0.398729069774221,4.43696808952372e-05,0.00213011137454903,1.31468830152614,"GNAT family N-acetyltransferase","2","A244T","WT"
"Bcen2424_3483",368.484151325173,-0.793814423792577,0.322703392916921,0.000834549053030035,0.0113533851265842,0.793814423792577,"glutathione S-transferase","2","A244T","WT"
"Bcen2424_3484",1821.07016999664,-0.732964013360593,0.31374650552628,0.00133272030069077,0.01554644605551,0.732964013360593,"potassium transporter","2","A244T","WT"
"Bcen2424_3566",73.5648635860761,-0.757735688443963,0.421037336402862,0.0038393965645346,0.0311060734217315,0.757735688443963,"glutathione S-transferase family protein","2","A244T","WT"
"Bcen2424_3620",690.047720570939,0.788613732307829,0.272849506008512,0.000274683415189878,0.00625963339767788,0.788613732307829,"LysR family transcriptional regulator","2","A244T","WT"
"Bcen2424_3660",148.565591959725,-0.622790133289315,0.462833003244173,0.0093787219156131,0.0547797818052484,0.622790133289315,"membrane protein","2","A244T","WT"
"Bcen2424_3670",36.1703392786729,-1.21311669824622,0.338656724187768,2.1530840165215e-05,0.00150689940385221,1.21311669824622,"glutathione S-transferase","2","A244T","WT"
"Bcen2424_3671",81.2479570004281,-0.621782118434627,0.245111522222249,0.00108361711607739,0.0135955331043058,0.621782118434627,"2Fe-2S iron-sulfur cluster binding domain-containing protein","2","A244T","WT"
"Bcen2424_3672",92.6325116899036,0.593655890459474,0.645030625047046,0.0133553486136813,0.0687167582788968,0.593655890459474,"DUF2970 domain-containing protein","2","A244T","WT"
"Bcen2424_3706",630.971009393411,-0.789714385437156,0.298139933168938,0.000529599013008241,0.0090819797373763,0.789714385437156,"ATP--cob(I)alamin adenosyltransferase","2","A244T","WT"
"Bcen2424_3714",89.0798880571378,-0.755835285666677,0.246061224716254,0.000169867478035582,0.00461102887807801,0.755835285666677,"GGDEF domain-containing protein","2","A244T","WT"
"Bcen2424_3719",454.354956465806,-0.642759087102374,0.276081526508309,0.00174743857137451,0.018389258444048,0.642759087102374,"hypothetical protein","2","A244T","WT"
"Bcen2424_3736",182.691196368999,1.06482590600599,0.29236601547194,1.58197743208026e-05,0.00135142748572857,1.06482590600599,"methyl-accepting chemotaxis protein","2","A244T","WT"
"Bcen2424_3787",100.04683178545,-0.968931136189565,0.32168474714772,0.000154220365591123,0.0043488645811594,0.968931136189565,"chemotaxis protein CheW","2","A244T","WT"
"Bcen2424_3788",299.778491851725,-0.606877297284652,0.187799627595641,0.000126684902329197,0.00389371744777939,0.606877297284652,"chemotaxis protein CheR","2","A244T","WT"
"Bcen2424_3791",520.852168228651,-0.647111841039241,0.243393552603189,0.000704793747779916,0.0103127125462306,0.647111841039241,"hybrid sensor histidine kinase/response regulator","2","A244T","WT"
"Bcen2424_3792",268.301610280427,-0.897962425942645,0.256209695520088,3.05759344231478e-05,0.00174132944180456,0.897962425942645,"chemotaxis response regulator protein-glutamate methylesterase","2","A244T","WT"
"Bcen2424_3807",967.34507403312,0.599222609314135,0.352578374759761,0.00657760596557731,0.0436179372762998,0.599222609314135,"AI-2E family transporter","2","A244T","WT"
"Bcen2424_3818",1483.61998794137,-0.644433090212355,0.29848290342386,0.00248882834774996,0.0232064267609623,0.644433090212355,"transposase","2","A244T","WT"
"Bcen2424_3821",56.4009843092897,-0.850154566448926,0.326692174854007,0.000587975935514996,0.00946136346096015,0.850154566448926,"UDP-glucose/GDP-mannose dehydrogenase family protein","2","A244T","WT"
"Bcen2424_3823",41.0194574474383,-0.806443479511073,0.397214807035567,0.00236418973954409,0.0224038796036078,0.806443479511073,"exopolysaccharide biosynthesis protein","2","A244T","WT"
"Bcen2424_3881",945.061416893538,0.842969381656202,0.229756242917345,1.72555765006008e-05,0.00138282224859535,0.842969381656202,"tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD","2","A244T","WT"
"Bcen2424_3901",44.0827716527402,-1.05918872221307,0.428307069420998,0.000621948927521851,0.00981766663036531,1.05918872221307,"HlyD family secretion protein","2","A244T","WT"
"Bcen2424_3911",221.614128434411,0.639650048552629,0.242469135078909,0.00076726330589195,0.0107657790916095,0.639650048552629,"membrane protein","2","A244T","WT"
"Bcen2424_3952",1217.74152734546,0.58428979146112,0.325188560175063,0.00615802510715557,0.041936656327628,0.58428979146112,"3-isopropylmalate dehydrogenase","2","A244T","WT"
"Bcen2424_3964",852.862116134872,1.22384693259087,0.529002223610516,0.000797893803248126,0.011086946513597,1.22384693259087,"CvpA family protein","2","A244T","WT"
"Bcen2424_3965",8054.06904124062,1.21105648335105,0.41074039656208,0.000136595768781059,0.00404839194310801,1.21105648335105,"amidophosphoribosyltransferase","2","A244T","WT"
"Bcen2424_3966",1373.80078266504,1.00206418967054,0.281272060422874,2.23921498427546e-05,0.00150705805511338,1.00206418967054,"O-succinylhomoserine sulfhydrylase","2","A244T","WT"
"Bcen2424_3967",119.433338418523,0.94850768182334,0.319600648452469,0.000177209295811088,0.00469711600373327,0.94850768182334,"hypothetical protein","2","A244T","WT"
"Bcen2424_3969",403.022640751984,0.617354175860082,0.176087072962498,5.21614842768426e-05,0.00233081586280137,0.617354175860082,"NAD-dependent epimerase/dehydratase family protein","2","A244T","WT"
"Bcen2424_3970",78.9851516278059,-0.764543350402345,0.425506157311036,0.00370797123283125,0.0303374716781926,0.764543350402345,"GDP-mannose 4,6-dehydratase","2","A244T","WT"
"Bcen2424_3972",38.9169195786701,-0.684423049484557,0.31239141019049,0.00212161636969677,0.0206786400865244,0.684423049484557,"hypothetical protein","2","A244T","WT"
"Bcen2424_3976",61.1863415031744,-0.598358094376321,0.333081957148708,0.00559951748224226,0.0390487359595982,0.598358094376321,"hypothetical protein","2","A244T","WT"
"Bcen2424_3977",123.779079787896,-0.591978013275004,0.422606222839655,0.00985009482172136,0.0566526740785934,0.591978013275004,"UTP--glucose-1-phosphate uridylyltransferase GalU","2","A244T","WT"
"Bcen2424_4114",83.1949699689434,-0.628172234682005,0.305617776925192,0.00332049526918461,0.0283241659599022,0.628172234682005,"hypothetical protein","2","A244T","WT"
"Bcen2424_4131",455.414422897248,0.961218151825019,0.465810857892702,0.00171084154150339,0.0181183600830852,0.961218151825019,"DNA-binding protein","2","A244T","WT"
"Bcen2424_4132",4222.79544819231,2.05376507330025,1.09620027717664,0.00134819595061781,0.0156371346687567,2.05376507330025,"sigma-70 family RNA polymerase sigma factor","2","A244T","WT"
"Bcen2424_4135",2184.79152634545,0.66988794950151,0.228158571018171,0.000314807921514682,0.00667415772291527,0.66988794950151,"dihydroxy-acid dehydratase","2","A244T","WT"
"Bcen2424_4172",437.314981134092,1.023230405558,0.484815666494365,0.00144733530395582,0.0163571415966525,1.023230405558,"protocatechuate 3,4-dioxygenase subunit beta","2","A244T","WT"
"Bcen2424_4179",280.916372878589,0.661297410456924,0.3123931709784,0.0025652959116014,0.023728987182313,0.661297410456924,"DEAD/DEAH box helicase","2","A244T","WT"
"Bcen2424_4220",406.463537169653,-0.5967916167984,0.290640545216918,0.00343814798409735,0.0289832909330181,0.5967916167984,"alanine dehydrogenase","2","A244T","WT"
"Bcen2424_4277",148.850777494502,-1.36618810731253,0.403702847798208,3.30049275164517e-05,0.00182595832326731,1.36618810731253,"hypothetical protein","2","A244T","WT"
"Bcen2424_4278",404.95348456401,-0.94856979230155,0.416409905059291,0.00104547098446229,0.0133182915542576,0.94856979230155,"hypothetical protein","2","A244T","WT"
"Bcen2424_4279",45.172532753556,-0.73787415968191,0.521843351400024,0.00665952282282142,0.0437780403838251,0.73787415968191,"DNA-directed RNA polymerase subunit beta","2","A244T","WT"
"Bcen2424_4295",222.667926616696,0.722786552977017,0.244507545594834,0.000253587030765981,0.0060372420562278,0.722786552977017,"acyl-CoA synthetase","2","A244T","WT"
"Bcen2424_4298",380.561492601511,0.756380795281549,0.566334164099132,0.00702304098602982,0.0450798781553037,0.756380795281549,"voltage-gated potassium channel protein","2","A244T","WT"
"Bcen2424_4338",241.549685745907,0.8596926483466,0.309781856327442,0.000343288093654669,0.00702169202830976,0.8596926483466,"IclR family transcriptional regulator","2","A244T","WT"
"Bcen2424_4339",155.168024572482,0.635610834264409,0.271266441306464,0.00165929418832984,0.0178167096857819,0.635610834264409,"amino acid ABC transporter substrate-binding protein","2","A244T","WT"
"Bcen2424_4415",100.424478633665,-0.911035239174542,0.279386740333709,7.83440994431606e-05,0.00289873167939694,0.911035239174542,"hypothetical protein","2","A244T","WT"
"Bcen2424_4447",4579.30678337976,1.61452278634062,0.315627459543702,1.61205985871978e-08,1.16542487528076e-05,1.61452278634062,"isocitrate lyase","2","A244T","WT"
"Bcen2424_4455",291.688669668597,-0.705611318644802,0.317377621775595,0.00180065415555537,0.0186120996256603,0.705611318644802,"collagen-like triple helix repeat-containing protein","2","A244T","WT"
"Bcen2424_4463",2725.55634221717,0.700243922766632,0.23799039307924,0.000305505015249973,0.00664057884851266,0.700243922766632,"translation initiation factor IF-1","2","A244T","WT"
"Bcen2424_4464",1845.28385133808,0.721721263524718,0.307134206997879,0.00135132408395866,0.0156371346687567,0.721721263524718,"cold-shock protein","2","A244T","WT"
"Bcen2424_4490",292.227553308732,0.765629406741269,0.287129814935902,0.000545517756503325,0.00918699084512076,0.765629406741269,"diguanylate cyclase","2","A244T","WT"
"Bcen2424_4531",936.389488094818,0.601828612322991,0.249732078516894,0.00151763088590332,0.016921147439947,0.601828612322991,"ionic transporter y4hA","2","A244T","WT"
"Bcen2424_4561",4529.04259102258,-1.19935001222436,0.829402813010765,0.00345206329252665,0.0289832909330181,1.19935001222436,"hypothetical protein","2","A244T","WT"
"Bcen2424_4679",36.134588122455,-0.608502149272869,0.321293266397997,0.00473395237597047,0.0352994628155099,0.608502149272869,"urea transporter","2","A244T","WT"
"Bcen2424_4682",266.330713720499,-0.854713291843964,0.303539533738391,0.000305334551216886,0.00664057884851266,0.854713291843964,"hypothetical protein","2","A244T","WT"
"Bcen2424_4683",819.606652012525,-0.97815791836642,0.189797373888842,1.80561609184487e-08,1.16542487528076e-05,0.97815791836642,"NAD-glutamate dehydrogenase","2","A244T","WT"
"Bcen2424_4684",200.678772552285,-0.875458196236274,0.272626982611838,8.86363513160903e-05,0.00306219055823019,0.875458196236274,"class I SAM-dependent methyltransferase","2","A244T","WT"
"Bcen2424_4689",489.882678951728,0.921310730826204,0.336921508365468,0.000344556646813878,0.00702291074155024,0.921310730826204,"amidase","2","A244T","WT"
"Bcen2424_4692",193.089541839804,0.908986738888883,0.58739610256207,0.00424398391197551,0.03274010962107,0.908986738888883,"hypothetical protein","2","A244T","WT"
"Bcen2424_4695",5670.69147253606,1.148079289989,0.182990591544256,2.7314681786887e-11,5.28903288333421e-08,1.148079289989,"bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase","2","A244T","WT"
"Bcen2424_4734",969.419213707198,0.637161551919094,0.354043072342199,0.00506110041904164,0.0367499154177661,0.637161551919094,"elongation factor GreAB","2","A244T","WT"
"Bcen2424_4808",3194.85708872664,1.26641064610588,0.230747179539722,2.39871983027964e-09,2.78683269881889e-06,1.26641064610588,"TonB-dependent siderophore receptor","2","A244T","WT"
"Bcen2424_4809",290.120901526893,0.673764021455983,0.25850860926897,0.00075600001206037,0.0106983031677901,0.673764021455983,"sel1 repeat family protein","2","A244T","WT"
"Bcen2424_4810",455.679269584806,0.705517403500886,0.258897836339869,0.000517897666600237,0.00900738786012208,0.705517403500886,"Fe2+-dependent dioxygenase","2","A244T","WT"
"Bcen2424_4823",310.460678054229,0.805453552386106,0.266662414904774,0.000181347585660215,0.00476673359773841,0.805453552386106,"methyl-accepting chemotaxis protein","2","A244T","WT"
"Bcen2424_4839",39.0340302590322,-1.27479557685459,0.321955152470907,4.40286217603934e-06,0.00052196380368597,1.27479557685459,"type III secretion system cytoplasmic ring protein SctQ","2","A244T","WT"
"Bcen2424_4842",625.885437445923,-1.06716999721345,0.23639970128098,3.89937768221416e-07,0.000114409191555648,1.06716999721345,"LWXIA domain-containing protein","2","A244T","WT"
"Bcen2424_4843",76.4892087720853,-1.090906241108,0.268786119108803,3.11423799314521e-06,0.000420711825632106,1.090906241108,"asparagine synthase (glutamine-hydrolyzing)","2","A244T","WT"
"Bcen2424_4847",59.5206054068545,-0.939066666430084,0.262944080794572,2.39444532089771e-05,0.00152849811748294,0.939066666430084,"type III secretion system ATPase SctN","2","A244T","WT"
"Bcen2424_4848",60.7958360566064,-0.883720127034867,0.348850531371228,0.000654439441680833,0.00997805437460357,0.883720127034867,"type III secretion system stator protein SctL","2","A244T","WT"
"Bcen2424_4851",116.863757301631,-0.846751452907121,0.359214258352573,0.00116351662564226,0.0143196357592286,0.846751452907121,"hypothetical protein","2","A244T","WT"
"Bcen2424_4852",384.631342900251,-1.29321867879623,0.325091535055347,3.62439753560321e-06,0.000478502847370887,1.29321867879623,"hypothetical protein","2","A244T","WT"
"Bcen2424_4853",72.917055861884,-0.839564541676832,0.33018532574281,0.000678577816927579,0.0100798313556838,0.839564541676832,"type III secretion system inner membrane ring subunit SctD","2","A244T","WT"
"Bcen2424_4854",163.838198637296,-0.963684385012381,0.29779445177164,7.3375306642327e-05,0.00275687713107089,0.963684385012381,"type III secretion system outer membrane ring subunit SctC","2","A244T","WT"
"Bcen2424_4856",132.512950594461,-0.965461783014973,0.294895896299585,6.54175714590081e-05,0.00267613149722097,0.965461783014973,"type III secretion system export apparatus subunit SctV","2","A244T","WT"
"Bcen2424_4859",114.371870024359,-0.647241217166081,0.25483960325589,0.000964802658597048,0.0124269149529717,0.647241217166081,"divalent metal cation transporter","2","A244T","WT"
"Bcen2424_4883",275.557110302719,0.989774682594994,0.266170337587177,1.27656357585416e-05,0.00115868090814638,0.989774682594994,"diaminopimelate decarboxylase","2","A244T","WT"
"Bcen2424_4888",140.987713463772,-0.776321129879257,0.259294230624968,0.000200948855648147,0.0050752691411308,0.776321129879257,"SRPBCC family protein","2","A244T","WT"
"Bcen2424_4889",100.924997286536,-0.833652269317239,0.433345942141575,0.00274892199741979,0.0249898088936018,0.833652269317239,"adenosylmethionine decarboxylase","2","A244T","WT"
"Bcen2424_4890",1124.32896339343,-0.644293928846335,0.357978616339055,0.00505391654381008,0.0367436811051223,0.644293928846335,"DUF4178 domain-containing protein","2","A244T","WT"
"Bcen2424_4914",53.7929052504544,-0.872218813974163,0.472884218957835,0.00291401447776863,0.0259226800939632,0.872218813974163,"rhodanese-like domain-containing protein","2","A244T","WT"
"Bcen2424_4916",241.332082348717,-0.691302191937177,0.234159932882857,0.000271652143519529,0.00623726206207488,0.691302191937177,"cytochrome P450","2","A244T","WT"
"Bcen2424_4917",474.007402970557,-1.37151374560719,0.330257053247371,1.67279042671282e-06,0.000255716831283547,1.37151374560719,"YodC family protein","2","A244T","WT"
"Bcen2424_4933",1487.21247055352,-1.36890721687475,0.440339907351518,8.07637207827234e-05,0.00292971161237083,1.36890721687475,"membrane protein","2","A244T","WT"
"Bcen2424_4949",490.748230935745,-0.878212541312875,0.38618481782169,0.00119345997604296,0.0144735052209468,0.878212541312875,"hypothetical protein","2","A244T","WT"
"Bcen2424_4966",56.3005982298481,-0.78759220880589,0.287755704419136,0.000454549453334786,0.00832958288461127,0.78759220880589,"slipin family protein","2","A244T","WT"
