"locusTag","baseMean","log2FoldChange","lfcSE","pvalue","padj","abs_log2","name","chromosome","mutant","comparedTo"
"Bcen2424_1714",25.8314039912842,-0.718250049197169,0.423731652947307,0.00530909359064441,0.0397807060473455,0.718250049197169,"biopolymer transporter ExbD","1","A244T","WT"
"Bcen2424_1719",237.026469633805,-0.657073068949079,0.233815445195644,0.000456890444478417,0.00870985483990689,0.657073068949079,"deacylase","1","A244T","WT"
"Bcen2424_1722",671.68358367614,-0.824569793737553,0.241502303948335,4.71588879570722e-05,0.00242974486690537,0.824569793737553,"ATP-binding protein","1","A244T","WT"
"Bcen2424_1731",218.353828185222,-0.613278046346032,0.244290476174359,0.00121816642794744,0.0153107061653117,0.613278046346032,"D-glycerate dehydrogenase","1","A244T","WT"
"Bcen2424_1744",233.402704859155,-0.890507117914779,0.397336338311465,0.00128870661470589,0.0158838645032391,0.890507117914779,"sigma 54-interacting transcriptional regulator","1","A244T","WT"
"Bcen2424_1748",420.611844228942,0.597707008414746,0.344999423315267,0.00656676237043663,0.0460801398730394,0.597707008414746,"ABC transporter permease subunit","1","A244T","WT"
"Bcen2424_1760",234.060732610835,-0.773200030725551,0.31977390658799,0.00102848943441865,0.0137428296155146,0.773200030725551,"DUF2501 domain-containing protein","1","A244T","WT"
"Bcen2424_1770",3151.42408566929,0.646687479283565,0.24054098557633,0.000658579868011833,0.0106079787054808,0.646687479283565,"ABC-F family ATPase","1","A244T","WT"
"Bcen2424_1790",5679.16646092624,0.612128452976065,0.185255154573546,0.000101559405112162,0.00352011053234215,0.612128452976065,"acetyl-CoA C-acetyltransferase","1","A244T","WT"
"Bcen2424_1806",4505.52849398153,0.627613046613439,0.23421955475392,0.000728728201813647,0.0110253877941065,0.627613046613439,"GTPase HflX","1","A244T","WT"
"Bcen2424_1814",3788.39779699085,0.626562080442406,0.206275866548309,0.000253108450184778,0.00626635163033222,0.626562080442406,"23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN","1","A244T","WT"
"Bcen2424_1816",6385.09387217694,0.815976099806374,0.312477089807327,0.000589154290741576,0.00997387937882974,0.815976099806374,"Bax inhibitor-1/YccA family protein","1","A244T","WT"
"Bcen2424_1824",1116.22680318716,0.599513130384449,0.216965068324927,0.000616673879227874,0.0101635674792629,0.599513130384449,"CoA transferase","1","A244T","WT"
"Bcen2424_1825",1860.10896153456,0.649229276350031,0.249439062818743,0.000841002503646433,0.012301005929294,0.649229276350031,"recombination protein RecR","1","A244T","WT"
"Bcen2424_1828",10128.1016321369,1.22206959446348,0.480497493335365,0.000467568096404462,0.00882515492850534,1.22206959446348,"thioredoxin TrxA","1","A244T","WT"
"Bcen2424_1829",8092.05670144866,0.701301508135217,0.235185687009729,0.000252380617508337,0.00626635163033222,0.701301508135217,"transcription termination factor Rho","1","A244T","WT"
"Bcen2424_1833",4918.3178299198,0.888566586119053,0.271096330856541,7.04737073424786e-05,0.00287881452392444,0.888566586119053,"type B 50S ribosomal protein L31","1","A244T","WT"
"Bcen2424_1838",19.8023683513545,-1.33461327419537,0.434860968184319,0.000142827495365743,0.00432185421162267,1.33461327419537,"alpha-ketoacid dehydrogenase subunit beta","1","A244T","WT"
"Bcen2424_1847",49750.6746907425,2.72043131719612,0.915982382583124,9.45366711234108e-05,0.00335810696990551,2.72043131719612,"ATP-dependent chaperone ClpB","1","A244T","WT"
"Bcen2424_1857",572.520261287963,0.805182793024785,0.219547971689651,1.97329581424838e-05,0.00155391857128671,0.805182793024785,"glycosyltransferase family 39 protein","1","A244T","WT"
"Bcen2424_1871",6649.97399931482,0.602920976900664,0.198159237530537,0.000275944700489016,0.00656820391699387,0.602920976900664,"50S ribosomal protein L9","1","A244T","WT"
"Bcen2424_1872",13474.4856946092,0.677813869293134,0.377543082102399,0.0046360019410702,0.0364694568101519,0.677813869293134,"30S ribosomal protein S18","1","A244T","WT"
"Bcen2424_1873",4629.10491521082,0.96674870737193,0.291394440015355,5.30804505458939e-05,0.00252972580559973,0.96674870737193,"primosomal replication protein N","1","A244T","WT"
"Bcen2424_1874",10097.9838941531,0.812893804052692,0.252931076704421,8.66357201286205e-05,0.0031558578561502,0.812893804052692,"30S ribosomal protein S6","1","A244T","WT"
"Bcen2424_1881",2940.4656066066,-0.904211896033852,0.300400750014309,0.000160155543491585,0.00462590683448673,0.904211896033852,"peptidoglycan-binding protein LysM","1","A244T","WT"
"Bcen2424_1885",27653.8172989949,-0.615558915823849,0.274926388795416,0.00221221149852202,0.0225519386097102,0.615558915823849,"hypothetical protein","1","A244T","WT"
"Bcen2424_1902",156.880776010413,-1.33445818842305,0.302198125094766,5.33588278984887e-07,0.000127149640313107,1.33445818842305,"hypothetical protein","1","A244T","WT"
"Bcen2424_1911",144.927574804393,0.715246832314898,0.272508412317716,0.00068584014181723,0.0107039004047509,0.715246832314898,"BolA family transcriptional regulator","1","A244T","WT"
"Bcen2424_1912",1817.96773774243,0.633605485646116,0.236726821667538,0.000710801500915862,0.0108401967566342,0.633605485646116,"peptidyl-prolyl cis-trans isomerase","1","A244T","WT"
"Bcen2424_1921",87273.866213278,1.6686076627116,0.737950518591928,0.000801556691210292,0.0118146977243084,1.6686076627116,"endopeptidase La","1","A244T","WT"
"Bcen2424_1949",3133.49048538946,1.31368068816083,0.421213597201945,7.94566178162049e-05,0.00297001566856782,1.31368068816083,"PspA/IM30 family protein","1","A244T","WT"
"Bcen2424_1950",1035.57351324083,1.08528391862668,0.399921193052799,0.000332791043482956,0.00731670820641259,1.08528391862668,"tetratricopeptide repeat protein","1","A244T","WT"
"Bcen2424_2017",2543.12815797786,0.784534082975543,0.20937301226819,1.47139235686582e-05,0.00131482701389307,0.784534082975543,"UMP kinase","1","A244T","WT"
"Bcen2424_2018",12982.45764075,0.766189358930027,0.22152746200186,5.27180449884575e-05,0.00252972580559973,0.766189358930027,"elongation factor Ts","1","A244T","WT"
"Bcen2424_2030",5146.77846659006,0.599660340689967,0.186544478202736,0.000151214237006189,0.00448079907481034,0.599660340689967,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase","1","A244T","WT"
"Bcen2424_2047",8994.06695137395,1.13384399470659,0.406349436963579,0.000230132505663468,0.00582357433579368,1.13384399470659,"DEAD/DEAH box helicase","1","A244T","WT"
"Bcen2424_2093",321.565654352514,0.656489545879904,0.229556562097697,0.000404898128843325,0.00821875193691699,0.656489545879904,"MBL fold metallo-hydrolase","1","A244T","WT"
"Bcen2424_2094",2554.95174357001,0.754688346085204,0.204509170158811,2.04601515735183e-05,0.00155391857128671,0.754688346085204,"outer membrane protein assembly factor BamC","1","A244T","WT"
"Bcen2424_2095",5024.40871894877,0.670262270331998,0.18363027697354,3.05233646277348e-05,0.00183750655058963,0.670262270331998,"4-hydroxy-tetrahydrodipicolinate synthase","1","A244T","WT"
"Bcen2424_2096",726.751594230425,0.675068873673698,0.24467755904433,0.000513874784311705,0.00944967810764837,0.675068873673698,"class I SAM-dependent methyltransferase","1","A244T","WT"
"Bcen2424_2103",3896.59959126157,0.796570000673416,0.344821519381976,0.00146844394594581,0.0172798990264694,0.796570000673416,"gamma carbonic anhydrase family protein","1","A244T","WT"
"Bcen2424_2104",5289.67357547648,1.44845356872428,0.44850842792767,5.02896373192203e-05,0.0024793658261088,1.44845356872428,"Hsp33 family molecular chaperone HslO","1","A244T","WT"
"Bcen2424_2105",742.478830048679,1.18009504388836,0.483095820507602,0.000612900112667878,0.0101305657351087,1.18009504388836,"hypothetical protein","1","A244T","WT"
"Bcen2424_2107",9421.9673326803,0.585604725055237,0.201832447881902,0.000434436041392807,0.00847910242879431,0.585604725055237,"phosphopyruvate hydratase","1","A244T","WT"
"Bcen2424_2108",2801.20356432843,0.672003807783616,0.214239934540063,0.000190558133777486,0.00523943253400692,0.672003807783616,"3-deoxy-8-phosphooctulonate synthase","1","A244T","WT"
"Bcen2424_2109",13069.2272545105,0.77527259040068,0.271355154894525,0.00031666439043656,0.00718652241629637,0.77527259040068,"CTP synthase","1","A244T","WT"
"Bcen2424_2117",6504.53258526071,0.638676350849481,0.234894783515417,0.00069863069662844,0.0107425112669411,0.638676350849481,"peptide chain release factor 2","1","A244T","WT"
"Bcen2424_2141",12477.432795518,1.86068496545144,0.559145133400241,3.59170824377487e-05,0.00205409794461485,1.86068496545144,"M3 family metallopeptidase","1","A244T","WT"
"Bcen2424_2167",84.2839824188641,0.656482891713402,0.462357212884404,0.00847354093102985,0.0540247275190186,0.656482891713402,"formimidoylglutamate deiminase","1","A244T","WT"
"Bcen2424_2168",101.978186005005,0.831012977992768,0.515777331079729,0.00445864681229005,0.0355186086530242,0.831012977992768,"imidazolonepropionase","1","A244T","WT"
"Bcen2424_2170",420.427576859181,0.948877056393721,0.372842702973629,0.000589468653618544,0.00997387937882974,0.948877056393721,"urocanate hydratase","1","A244T","WT"
"Bcen2424_2175",245.188374004334,-0.622339450967531,0.226054550779959,0.000584796705139694,0.00997387937882974,0.622339450967531,"alpha/beta fold hydrolase","1","A244T","WT"
"Bcen2424_2193",122.8006136534,0.704617743485477,0.313827566232151,0.00177634148362755,0.0195739825527283,0.704617743485477,"TIGR00645 family protein","1","A244T","WT"
"Bcen2424_2194",310.876625927564,0.678809148080271,0.367626520246694,0.00424169277125248,0.0345558988016993,0.678809148080271,"fumarate hydratase","1","A244T","WT"
"Bcen2424_2197",14655.3279405003,0.715692451551121,0.238042818534386,0.000224824178548081,0.00573148796642963,0.715692451551121,"(2Fe-2S)-binding protein","1","A244T","WT"
"Bcen2424_2198",7011.80815195523,0.713327918264573,0.221722252320035,0.00011877082292775,0.0038333769164569,0.713327918264573,"energy transducer TonB","1","A244T","WT"
"Bcen2424_2199",12014.9933506015,0.790305812848725,0.196625441887101,4.94070310376336e-06,0.000603926236553021,0.790305812848725,"MotA/TolQ/ExbB proton channel family protein","1","A244T","WT"
"Bcen2424_2223",282.560956832144,0.655202990907169,0.204586488233493,0.000137364907649733,0.00420101554464612,0.655202990907169,"peroxide stress protein YaaA","1","A244T","WT"
"Bcen2424_2247",1171.34365357332,0.685457031894653,0.187485867825132,2.36893749521015e-05,0.00161484170293032,0.685457031894653,"NADH-quinone oxidoreductase subunit C","1","A244T","WT"
"Bcen2424_2253",8480.0080072473,0.786620970236375,0.320593791751291,0.000932955869984729,0.0128287753328315,0.786620970236375,"polyribonucleotide nucleotidyltransferase","1","A244T","WT"
"Bcen2424_2254",15926.5475336198,0.628063825425131,0.309705752474703,0.00379312290036469,0.0320900441822273,0.628063825425131,"30S ribosomal protein S15","1","A244T","WT"
"Bcen2424_2257",423.428991786578,-0.874657187069495,0.380373546910703,0.00112812094844755,0.0144982555149922,0.874657187069495,"carbonic anhydrase","1","A244T","WT"
"Bcen2424_2258",348.499001715846,-0.934290913002957,0.284877512937475,6.45203373281956e-05,0.00279539249378751,0.934290913002957,"SulP family inorganic anion transporter","1","A244T","WT"
"Bcen2424_2264",956.629021812865,0.737728795989848,0.287337695762195,0.000744892603605886,0.0112240569136577,0.737728795989848,"acetolactate synthase small subunit","1","A244T","WT"
"Bcen2424_2345",140.386630299394,1.02381253566564,0.378798925295492,0.000354426362618215,0.00759970108584221,1.02381253566564,"DNA-deoxyinosine glycosylase","1","A244T","WT"
"Bcen2424_2346",229.260029337295,1.19160400929103,0.534118018871198,0.000989502485967803,0.0134098689982224,1.19160400929103,"chorismate lyase","1","A244T","WT"
"Bcen2424_2347",6524.55035597783,1.26195008446824,0.76447520206826,0.00285883748729941,0.0268467842198117,1.26195008446824,"molecular chaperone HtpG","1","A244T","WT"
"Bcen2424_2351",2927.48011372718,0.585988822185022,0.233512037615409,0.00128435336745478,0.015878348248876,0.585988822185022,"PLP-dependent aminotransferase family protein","1","A244T","WT"
"Bcen2424_2353",1826.57973219422,0.595393802964646,0.274728174222767,0.00290276281070632,0.0271256544353423,0.595393802964646,"PhzF family phenazine biosynthesis protein","1","A244T","WT"
"Bcen2424_2475",293.616809081954,1.36158436185176,0.291653620537275,1.64399288111681e-07,6.26799685807136e-05,1.36158436185176,"nitrite/sulfite reductase","1","A244T","WT"
"Bcen2424_2502",12936.9956285832,0.689257766789246,0.310159918143188,0.0021141735920278,0.0218643015783128,0.689257766789246,"50S ribosomal protein L28","1","A244T","WT"
"Bcen2424_2503",2140.79684699513,0.717013392333014,0.312169092444728,0.00171859033939049,0.0191218251964479,0.717013392333014,"50S ribosomal protein L33","1","A244T","WT"
"Bcen2424_2507",12054.6549279582,0.830511889166636,0.186710082387517,7.18067210261165e-07,0.000161664155040493,0.830511889166636,"aminotransferase","1","A244T","WT"
"Bcen2424_2518",42002.8774098627,0.940896942299873,0.352949621510486,0.000431646000067622,0.00845416600040633,0.940896942299873,"ATP-dependent Clp protease ATP-binding subunit ClpA","1","A244T","WT"
"Bcen2424_2519",9528.55612907875,0.944428746615566,0.44140723930611,0.00152383894709397,0.0177130791431512,0.944428746615566,"ATP-dependent Clp protease adapter ClpS","1","A244T","WT"
"Bcen2424_2528",12823.6858004276,1.26899450363812,0.441449252569341,0.000160136463520164,0.00462590683448673,1.26899450363812,"elongation factor G","1","A244T","WT"
"Bcen2424_2573",850.602829015277,-1.09566233604322,0.343582283075122,7.50627901461733e-05,0.00292358205933649,1.09566233604322,"selenium-binding protein","1","A244T","WT"
"Bcen2424_2574",117.894067540599,-0.588770097859954,0.45492685136363,0.0113226685144284,0.0645290524078562,0.588770097859954,"hypothetical protein","1","A244T","WT"
"Bcen2424_2585",56.5820618613746,0.893808777869764,0.464703771294127,0.00249851030765444,0.0244674322764995,0.893808777869764,"mannitol dehydrogenase family protein","1","A244T","WT"
"Bcen2424_2592",29.1415157504951,0.660752074655463,0.361096658925311,0.00481862726176632,0.0373917629715625,0.660752074655463,"HAD family phosphatase","1","A244T","WT"
"Bcen2424_2598",49.5373491628255,0.607704355584928,0.647603648835157,0.0130522720263843,0.071295075185188,0.607704355584928,"L-iditol 2-dehydrogenase","1","A244T","WT"
"Bcen2424_2644",183.295992124347,-0.949031828832328,0.273717232569775,3.28807731569712e-05,0.00192265845577129,0.949031828832328,"TonB family protein","1","A244T","WT"
"Bcen2424_2649",10774.6318233195,0.686954719299269,0.245381800801513,0.000445355670397151,0.0085757208047182,0.686954719299269,"ADP-forming succinate--CoA ligase subunit beta","1","A244T","WT"
"Bcen2424_2650",2401.28052038156,0.731806958189705,0.310414043978838,0.00130230497318757,0.0159622773716899,0.731806958189705,"DUF2889 domain-containing protein","1","A244T","WT"
"Bcen2424_2655",227.632800060656,0.626083255168158,0.643176369999846,0.0120866736755813,0.0674374585604889,0.626083255168158,"MHS family MFS transporter","1","A244T","WT"
"Bcen2424_2666",10938.2225580432,0.8111708165929,0.269322075614565,0.000186749604260375,0.00515952167519366,0.8111708165929,"galactonate dehydratase","1","A244T","WT"
"Bcen2424_2667",961.574523512105,0.617463016839513,0.212030479091437,0.000354803320496568,0.00759970108584221,0.617463016839513,"copper resistance protein CopD","1","A244T","WT"
"Bcen2424_2726",1543.40685635019,0.584356584454934,0.205661636559877,0.000531506706232337,0.00958891751716952,0.584356584454934,"DUF502 domain-containing protein","1","A244T","WT"
"Bcen2424_2739",191.324391885308,-0.891851759556873,0.428486193495786,0.00189892009682505,0.0203369363927761,0.891851759556873,"RidA family protein","1","A244T","WT"
"Bcen2424_2745",655.001098319246,0.714498586032016,0.34786585595334,0.00267806133124956,0.0256125267416252,0.714498586032016,"MFS transporter","1","A244T","WT"
"Bcen2424_2768",55.0146015383227,-1.16769819715753,0.275565205760335,1.43442679781243e-06,0.000215881233070771,1.16769819715753,"hotdog family protein","1","A244T","WT"
"Bcen2424_2770",69.3084059023764,-1.44732338154639,0.39918497542367,1.38445739340152e-05,0.00127705029562311,1.44732338154639,"hypothetical protein","1","A244T","WT"
"Bcen2424_2771",1006.58289402318,-1.53820636297116,0.518805960729469,0.000105591544243664,0.00361603617682342,1.53820636297116,"acetoacetyl-CoA reductase","1","A244T","WT"
"Bcen2424_2772",728.919384865465,-0.926877872873451,0.359426403404882,0.00053560161117596,0.00960907267177009,0.926877872873451,"acetyl-CoA C-acetyltransferase","1","A244T","WT"
"Bcen2424_2773",1747.31825872554,-1.63026199014611,0.361763625908381,3.1111764911083e-07,8.89640917632419e-05,1.63026199014611,"TIGR01841 family phasin","1","A244T","WT"
"Bcen2424_2776",187.746586242771,0.63600823255313,0.190028581402595,8.78714978114922e-05,0.00318061453154382,0.63600823255313,"G/U mismatch-specific DNA glycosylase","1","A244T","WT"
"Bcen2424_2819",52.28597342702,1.05836096917563,0.449317368856969,0.000857786337849622,0.0124133892240373,1.05836096917563,"cytochrome bd-I oxidase subunit CydX","1","A244T","WT"
"Bcen2424_2822",772.919499157208,0.666440739141918,0.227242852227018,0.000284429810323354,0.00669404973349491,0.666440739141918,"phosphoenolpyruvate--protein phosphotransferase","1","A244T","WT"
"Bcen2424_2823",434.324124803838,0.702566598533474,0.266133678801795,0.000674366333618106,0.0106924611285263,0.702566598533474,"SIS domain-containing protein","1","A244T","WT"
"Bcen2424_2824",441.813671995372,0.69373124375199,0.262863564500485,0.000674939406784052,0.0106924611285263,0.69373124375199,"N-acetylglucosamine-6-phosphate deacetylase","1","A244T","WT"
"Bcen2424_2861",229.750520560302,1.01707024730041,0.315220732799471,7.3777155686911e-05,0.00290987278188582,1.01707024730041,"HPr family phosphocarrier protein","1","A244T","WT"
"Bcen2424_2862",1047.42005945792,0.660212580813064,0.289558177427802,0.00181347630628383,0.0198303460719641,0.660212580813064,"PTS sugar transporter subunit IIA","1","A244T","WT"
"Bcen2424_2863",878.624591404712,0.96783204555441,0.405455354368946,0.000822054353220936,0.0120856782675335,0.96783204555441,"glutathione synthase","1","A244T","WT"
"Bcen2424_2864",2328.8113417619,1.2968193431045,0.433574960696033,0.00012120377102127,0.00385091314705914,1.2968193431045,"glutamate--cysteine ligase","1","A244T","WT"
"Bcen2424_2873",425.592733587103,0.956637538014301,0.33141446733977,0.000225491308348779,0.00573148796642963,0.956637538014301,"dicarboxylate/amino acid:cation symporter","1","A244T","WT"
"Bcen2424_2890",365.958575886726,0.663690398193246,0.276251682697555,0.00134922779290342,0.0163826618845322,0.663690398193246,"transcriptional regulator GcvA","1","A244T","WT"
"Bcen2424_2891",6069.33575603283,1.19254829576583,0.526688982444606,0.000927843405954869,0.0128172377745311,1.19254829576583,"YbeD family protein","1","A244T","WT"
"Bcen2424_2892",3701.42200696471,1.67902037745569,0.507660665089975,3.80626255320165e-05,0.00207904727385954,1.67902037745569,"D-amino acid aminotransferase","1","A244T","WT"
"Bcen2424_2893",4875.10040901847,0.73076912789849,0.250603514741732,0.000276785652036286,0.00656820391699387,0.73076912789849,"D-alanyl-D-alanine carboxypeptidase","1","A244T","WT"
"Bcen2424_2907",810.951907053724,0.722979643518015,0.166306997975238,1.27078008046648e-06,0.000213549337295936,0.722979643518015,"D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase","1","A244T","WT"
"Bcen2424_2915",18576.0302319774,1.72880962211929,0.947082714353958,0.00165421981574149,0.0186598550473909,1.72880962211929,"DUF3567 domain-containing protein","1","A244T","WT"
"Bcen2424_2931",525.524521305811,0.638562666483282,0.134338693028284,2.26217870002569e-07,7.3495892635326e-05,0.638562666483282,"adenosylmethionine--8-amino-7-oxononanoate transaminase","1","A244T","WT"
"Bcen2424_2967",1785.98327372948,-1.34912535802289,0.255930237184233,7.69393322876978e-09,7.3336006892224e-06,1.34912535802289,"LysR family transcriptional regulator","1","A244T","WT"
"Bcen2424_2972",376.42138169764,0.653234326689133,0.222536272636789,0.000321824127595125,0.00723649335097325,0.653234326689133,"LacI family transcriptional regulator","1","A244T","WT"
"Bcen2424_2993",47.9981643484243,-1.56692614875678,0.585888987260412,0.00028028518656061,0.00662376438818234,1.56692614875678,"gamma-glutamyl-gamma-aminobutyrate hydrolase family protein","1","A244T","WT"
"Bcen2424_2994",151.390370402215,-1.25539927822925,0.556262894964858,0.000900174982139707,0.0125904907418316,1.25539927822925,"glutamine synthetase","1","A244T","WT"
"Bcen2424_2995",199.524822213512,-0.646001126288611,0.622249506846944,0.0110292777931388,0.0637135754534957,0.646001126288611,"aspartate aminotransferase family protein","1","A244T","WT"
"Bcen2424_2996",308.763210332067,-1.15295283542029,0.590420906727791,0.00176754637124014,0.0195739825527283,1.15295283542029,"polyamine ABC transporter substrate-binding protein","1","A244T","WT"
"Bcen2424_2997",109.26115443213,-1.07075024935629,0.650465463967249,0.00311959702186009,0.0284091964458883,1.07075024935629,"polyamine ABC transporter ATP-binding protein","1","A244T","WT"
"Bcen2424_2998",40.560162767036,-1.09146725558978,0.549236464018922,0.00180559758155046,0.0197820164154925,1.09146725558978,"ABC transporter permease subunit","1","A244T","WT"
"Bcen2424_3000",278.480618495677,-0.691192832535274,0.243041951465113,0.000387924133718524,0.0080445158493738,0.691192832535274,"DUF3138 family protein","1","A244T","WT"
"Bcen2424_3002",120.042245372638,-0.59872295377146,0.25463009081031,0.00185264054018828,0.0201430632116669,0.59872295377146,"FAD-binding oxidoreductase","1","A244T","WT"
"Bcen2424_3003",89.3039416732718,-0.974367184179058,0.414371521126543,0.000907274800986963,0.0125939431719525,0.974367184179058,"DUF799 domain-containing protein","1","A244T","WT"
"Bcen2424_3004",77.7690567111524,-0.619538900852212,0.567136407040481,0.0112881516141062,0.0645290524078562,0.619538900852212,"DUF4810 domain-containing protein","1","A244T","WT"
"Bcen2424_3005",132.673629944449,-0.777719920423652,0.479113248746105,0.00489588408079892,0.0376613947027978,0.777719920423652,"CsgG/HfaB family protein","1","A244T","WT"
"Bcen2424_3051",567.878115385823,0.765868451413859,0.349441954481727,0.00177450230270137,0.0195739825527283,0.765868451413859,"hypothetical protein","1","A244T","WT"
"Bcen2424_3052",415.772150627571,0.671790289429382,0.327935287398352,0.00296946414365488,0.027524093091673,0.671790289429382,"endonuclease","1","A244T","WT"
"Bcen2424_3089",4334.88756865023,1.2029383868747,0.449085646061192,0.000302580261911759,0.0069992654393896,1.2029383868747,"GTP-binding protein","1","A244T","WT"
"Bcen2424_3092",16986.6507068766,2.07859050579714,0.977212887360031,0.000870272373860263,0.0124935369989319,2.07859050579714,"ATP-dependent protease ATPase subunit HslU","1","A244T","WT"
"Bcen2424_3103",288.092595662199,-0.811960989703644,0.18741614414778,1.21906650613485e-06,0.000211267919654097,0.811960989703644,"AraC family transcriptional regulator","1","A244T","WT"
"Bcen2424_3104",986.019906399562,-1.32605726723405,0.44137294483373,0.000114481426728114,0.00378159291729215,1.32605726723405,"NAD(P)-dependent alcohol dehydrogenase","1","A244T","WT"
"Bcen2424_3109",532.471440314774,0.592090368263088,0.184941430454584,0.000162193068631698,0.00466121688193307,0.592090368263088,"Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC","1","A244T","WT"
"Bcen2424_3111",586.388716571284,0.616090216523822,0.171680301456118,3.81710025800405e-05,0.00207904727385954,0.616090216523822,"rod shape-determining protein MreC","1","A244T","WT"
"Bcen2424_3124",3752.16528297267,0.655470298800823,0.360521877328262,0.0047050699915246,0.0368093275615969,0.655470298800823,"zinc metalloprotease HtpX","1","A244T","WT"
"Bcen2424_3126",1193.6976765456,1.00649760214213,0.420721757561529,0.000799132985911312,0.0118094096806894,1.00649760214213,"methionyl-tRNA formyltransferase","1","A244T","WT"
"Bcen2424_3127",1397.28992972017,0.938834168484797,0.406256347967081,0.000955318066919946,0.013039293615072,0.938834168484797,"peptide deformylase","1","A244T","WT"
"Bcen2424_3136",83.1050972142815,-0.614002377663565,0.280236836524602,0.00250845013663323,0.0245227800536845,0.614002377663565,"zf-CGNR multi-domain protein","1","A244T","WT"
"Bcen2424_3137",44.700375272855,-1.05366828759229,0.417998273502092,0.000581868470519083,0.00997387937882974,1.05366828759229,"alpha/beta hydrolase","1","A244T","WT"
"Bcen2424_3164",212.18215726719,0.714212892413069,0.305138055724267,0.00142299779177218,0.0169296443037017,0.714212892413069,"membrane protein insertion efficiency factor YidD","1","A244T","WT"
"Bcen2424_3176",548.714758508879,-1.12911945568336,0.469527869014759,0.000673609740194105,0.0106924611285263,1.12911945568336,"fucose-binding lectin II","2","A244T","WT"
"Bcen2424_3177",778.490042786956,-0.807353102044941,0.56842526202311,0.00572208396870884,0.0417938674547201,0.807353102044941,"fucose-binding lectin II","2","A244T","WT"
"Bcen2424_3178",2244.1917650877,-1.86894068703866,0.419484126612102,3.72327101003526e-07,9.67052006642751e-05,1.86894068703866,"hypothetical protein","2","A244T","WT"
"Bcen2424_3180",385.425992315529,-1.6023996757676,0.415197171036016,5.01204690990307e-06,0.000603926236553021,1.6023996757676,"LuxR family transcriptional regulator","2","A244T","WT"
"Bcen2424_3181",572.246384177852,-1.97696865082525,0.428797617890765,1.77800567681424e-07,6.35525904106288e-05,1.97696865082525,"AraC family transcriptional regulator","2","A244T","WT"
"Bcen2424_3182",2081.96120521904,-2.15866902099301,0.723698861084796,9.45315317127028e-05,0.00335810696990551,2.15866902099301,"aspartate aminotransferase family protein","2","A244T","WT"
"Bcen2424_3183",1692.18871350011,-2.1569699004413,0.739860878072986,0.000119981547131629,0.0038333769164569,2.1569699004413,"condensation protein","2","A244T","WT"
"Bcen2424_3184",966.095438765037,-2.1134588702051,1.08733284954149,0.00104990223602218,0.0138085025814828,2.1134588702051,"DUF3050 domain-containing protein","2","A244T","WT"
"Bcen2424_3186",903.255349012571,-1.94242819974222,1.15442851404685,0.00167005051042803,0.0187274879787017,1.94242819974222,"hypothetical protein","2","A244T","WT"
"Bcen2424_3187",1866.66397581907,-2.12215138338257,0.717499971313693,9.97063740942765e-05,0.00349828683095195,2.12215138338257,"non-ribosomal peptide synthetase","2","A244T","WT"
"Bcen2424_3188",1643.20435152926,-2.39856221970046,0.528595820166333,2.31321221793298e-07,7.3495892635326e-05,2.39856221970046,"SRPBCC family protein","2","A244T","WT"
"Bcen2424_3189",280.115846168438,-1.23666868276151,0.387442184999333,6.64862170960701e-05,0.00282381991615821,1.23666868276151,"LysR family transcriptional regulator","2","A244T","WT"
"Bcen2424_3273",41.2784702596241,0.6007082373044,0.402755422570064,0.00909917652283023,0.056748299382842,0.6007082373044,"MFS transporter","2","A244T","WT"
"Bcen2424_3274",37.2528134799767,-0.771827323929512,0.360402272601666,0.0020921622599988,0.0216876818079483,0.771827323929512,"hypothetical protein","2","A244T","WT"
"Bcen2424_3356",184.611145381294,0.611089912777891,0.489871520828152,0.0110783355472841,0.0638679445513283,0.611089912777891,"AzlC family ABC transporter permease","2","A244T","WT"
"Bcen2424_3371",70.783609476205,1.14647471301279,0.322060330944966,2.0650080681551e-05,0.00155391857128671,1.14647471301279,"sel1 repeat family protein","2","A244T","WT"
"Bcen2424_3374",92.2171287604738,-0.598353688645941,0.288929195784861,0.00343091573029698,0.0303736951417468,0.598353688645941,"1-aminocyclopropane-1-carboxylate deaminase","2","A244T","WT"
"Bcen2424_3375",47.6069815202941,-0.601399613257712,0.420661904485521,0.00975625790783422,0.0592314638799404,0.601399613257712,"winged helix-turn-helix transcriptional regulator","2","A244T","WT"
"Bcen2424_3377",221.550564045014,-0.62117692344864,0.257061131848562,0.00142305337863684,0.0169296443037017,0.62117692344864,"methyltransferase domain-containing protein","2","A244T","WT"
"Bcen2424_3384",742.683971153175,-0.830173617314162,0.348779874779586,0.00100944281979036,0.0135989203519275,0.830173617314162,"hypothetical protein","2","A244T","WT"
"Bcen2424_3385",217.013487913483,-0.948374183213454,0.315537830465562,0.000156422620358257,0.00458759469655832,0.948374183213454,"DUF3304 domain-containing protein","2","A244T","WT"
"Bcen2424_3386",87.3015081611715,-0.5898240716524,0.310247931862578,0.00491616277698224,0.0377389730490757,0.5898240716524,"transcriptional regulator CynR","2","A244T","WT"
