"locusTag","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","abs_log2","abs_stat","name","chromosome","mutant","comparedTo"
"Bcen2424_2809",2329.37666789549,0.744763437265084,0.141271403304735,5.27186266889814,1.35046114730273e-07,3.25864017341431e-05,0.744763437265084,5.27186266889814,"signal recognition particle-docking protein FtsY","1","A244T","P421L"
"Bcen2424_1225",103.190725987137,-1.13421007576436,0.215427285116853,-5.26493231880603,1.40241012799721e-07,3.25864017341431e-05,1.13421007576436,5.26493231880603,"molybdopterin-dependent oxidoreductase","1","A244T","P421L"
"Bcen2424_1640",125052.577779852,-0.925428798262302,0.176022158650901,-5.25745625070805,1.46061626395586e-07,3.26335379896908e-05,0.925428798262302,5.25745625070805,"non-ribosomal peptide synthetase","1","A244T","P421L"
"Bcen2424_4464",1845.28385133808,1.45142343592086,0.280895906082755,5.16712207081171,2.37726009396308e-07,5.11463106882649e-05,1.45142343592086,5.16712207081171,"cold-shock protein","2","A244T","P421L"
"Bcen2424_3027",5121.80766325348,1.15193869673976,0.22444101983332,5.13247844620934,2.85951482992091e-07,5.93247201678949e-05,1.15193869673976,5.13247844620934,"flagellar biosynthesis anti-sigma factor FlgM","1","A244T","P421L"
"BCEN2424_RS05690",320.401020741697,1.38322345543909,0.271082943299128,5.10258387563973,3.35047172332392e-07,6.2006320051685e-05,1.38322345543909,5.10258387563973,"tRNA-Gly","1","A244T","P421L"
"BCEN2424_RS05695",320.401020741697,1.38322345543909,0.271082943299128,5.10258387563973,3.35047172332392e-07,6.2006320051685e-05,1.38322345543909,5.10258387563973,"tRNA-Gly","1","A244T","P421L"
"BCEN2424_RS05700",320.401020741697,1.38322345543909,0.271082943299128,5.10258387563973,3.35047172332392e-07,6.2006320051685e-05,1.38322345543909,5.10258387563973,"tRNA-Gly","1","A244T","P421L"
"Bcen2424_3444",119.823887319654,-1.86922799013562,0.366730683145761,-5.09700463048703,3.45069891355531e-07,6.2006320051685e-05,1.86922799013562,5.09700463048703,"DUF4160 domain-containing protein","2","A244T","P421L"
"Bcen2424_3436",270.901039374583,1.12624484544906,0.221131318535855,5.09310419214295,3.52247987899054e-07,6.2006320051685e-05,1.12624484544906,5.09310419214295,"hypothetical protein","2","A244T","P421L"
"Bcen2424_3719",454.354956465806,-1.28534515636217,0.253791638259002,-5.06456857751332,4.09326270257166e-07,6.86878848441957e-05,1.28534515636217,5.06456857751332,"hypothetical protein","2","A244T","P421L"
"Bcen2424_0572",348.907901580356,1.12362285449601,0.221951396989551,5.06247254910908,4.13853670088974e-07,6.86878848441957e-05,1.12362285449601,5.06247254910908,"NUDIX domain-containing protein","1","A244T","P421L"
"Bcen2424_0674",927.916479873456,-0.519837876061272,0.10364860948397,-5.0153868792776,5.29268571199774e-07,8.54033647249857e-05,0.519837876061272,5.0153868792776,"class II glutamine amidotransferase","1","A244T","P421L"
"Bcen2424_0375",4906.58640258868,0.864532339939912,0.172595979147514,5.00899467189218,5.47150877337533e-07,8.59026877419926e-05,0.864532339939912,5.00899467189218,"50S ribosomal protein L17","1","A244T","P421L"
"Bcen2424_2345",140.443463160824,1.73248909122657,0.347026057954135,4.99238904836231,5.96369737040078e-07,9.11661000648898e-05,1.73248909122657,4.99238904836231,"DNA-deoxyinosine glycosylase","1","A244T","P421L"
"Bcen2424_1624",119.513660241096,-1.17903349917308,0.23712657776445,-4.9721693379486,6.62078342607986e-07,9.86157203130716e-05,1.17903349917308,4.9721693379486,"efflux transporter outer membrane subunit","1","A244T","P421L"
"Bcen2424_4973",2514.26278619091,-1.16024054742955,0.233761430830974,-4.96335320717851,6.92864124062134e-07,0.000100621192416923,1.16024054742955,4.96335320717851,"hypothetical protein","2","A244T","P421L"
"Bcen2424_3166",989.517360031029,1.32038518004599,0.267427660001831,4.93735457295983,7.9189417007706e-07,0.000108276037402403,1.32038518004599,4.93735457295983,"50S ribosomal protein L34","1","A244T","P421L"
"BCEN2424_RS11245",198.058279004909,2.2219688219917,0.450246638403013,4.93500369013932,8.01492444190623e-07,0.000108276037402403,2.2219688219917,4.93500369013932,"tRNA-Leu","1","A244T","P421L"
"BCEN2424_RS24650",198.058279004909,2.2219688219917,0.450246638403013,4.93500369013932,8.01492444190623e-07,0.000108276037402403,2.2219688219917,4.93500369013932,"tRNA-Leu","2","A244T","P421L"
"Bcen2424_0138",720.198817212296,-0.859388557072176,0.174419765527283,-4.92712826711,8.34469779478219e-07,0.000110168976113386,0.859388557072176,4.92712826711,"thiamine pyrophosphate-binding protein","1","A244T","P421L"
"Bcen2424_3465",680.318223285977,-1.16884161995258,0.238520753427988,-4.90037702444818,9.56529155310646e-07,0.000123477285848879,1.16884161995258,4.90037702444818,"TonB-dependent siderophore receptor","2","A244T","P421L"
"Bcen2424_4985",1868.03608814093,-2.14168771321809,0.437944494253592,-4.89031770308759,1.00673356292311e-06,0.000127132940587399,2.14168771321809,4.89031770308759,"hypothetical protein","2","A244T","P421L"
"BCEN2424_RS35140",128.258470289767,1.61387974299316,0.331800097645964,4.8640122605244,1.15029783448547e-06,0.000140940222525338,1.61387974299316,4.8640122605244,"hypothetical protein","1","A244T","P421L"
"Bcen2424_4904",97.2516906340456,-1.1663568384027,0.23991370727037,-4.86156815161993,1.1645947118637e-06,0.000140940222525338,1.1663568384027,4.86156815161993,"DUF2945 domain-containing protein","2","A244T","P421L"
"BCEN2424_RS07790",3877.60569257922,1.81002344385028,0.372793410942632,4.85529891548651,1.20205279561623e-06,0.000142504585504789,1.81002344385028,4.85529891548651,"tRNA-His","1","A244T","P421L"
"Bcen2424_1871",6651.54290604089,0.934649357216054,0.193431034450895,4.83195139740272,1.3520126532464e-06,0.000156197724862338,0.934649357216054,4.83195139740272,"50S ribosomal protein L9","1","A244T","P421L"
"Bcen2424_1272",149.85637404904,-0.810159187116788,0.167765171971287,-4.82912619822811,1.37133481975886e-06,0.000156197724862338,0.810159187116788,4.82912619822811,"biotin-independent malonate decarboxylase subunit gamma","1","A244T","P421L"
"Bcen2424_4746",88.5057616760914,-1.45471399402504,0.302205078508992,-4.81366494965025,1.48187177841359e-06,0.00015756341317126,1.45471399402504,4.81366494965025,"efflux RND transporter periplasmic adaptor subunit","2","A244T","P421L"
"BCEN2424_RS10210",944.762641712306,1.09156569713012,0.226826943107086,4.81232821012268,1.49182092002398e-06,0.00015756341317126,1.09156569713012,4.81232821012268,"tRNA-Glu","1","A244T","P421L"
"BCEN2424_RS10220",944.762641712306,1.09156569713012,0.226826943107086,4.81232821012268,1.49182092002398e-06,0.00015756341317126,1.09156569713012,4.81232821012268,"tRNA-Glu","1","A244T","P421L"
"BCEN2424_RS10230",944.762641712306,1.09156569713012,0.226826943107086,4.81232821012268,1.49182092002398e-06,0.00015756341317126,1.09156569713012,4.81232821012268,"tRNA-Glu","1","A244T","P421L"
"Bcen2424_4811",64.4490986818487,-1.27075276906736,0.264317106928986,-4.80768264994959,1.52689894810803e-06,0.000158388499813563,1.27075276906736,4.80768264994959,"type II toxin-antitoxin system Phd/YefM family antitoxin","2","A244T","P421L"
"Bcen2424_2801",13007.9108763011,1.22629494646556,0.255802623166795,4.79391075542631,1.63561058354831e-06,0.000166688804909336,1.22629494646556,4.79391075542631,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase","1","A244T","P421L"
"Bcen2424_1747",643.233707210114,1.9172211962102,0.401020066493126,4.78086100023891,1.74546020271409e-06,0.000174816867544244,1.9172211962102,4.78086100023891,"sulfite exporter TauE/SafE family protein","1","A244T","P421L"
"BCEN2424_RS02890",53.0509242852763,2.13479034539064,0.446872463750699,4.77718033345101,1.77770337129499e-06,0.000175028455658519,2.13479034539064,4.77718033345101,"tRNA-Pro","1","A244T","P421L"
"Bcen2424_1236",2685.88198013943,1.02555987391441,0.214942772241322,4.77131593316844,1.83026193454634e-06,0.00017667640057119,1.02555987391441,4.77131593316844,"hypothetical protein","1","A244T","P421L"
"BCEN2424_RS10215",118.518695435291,1.31736441503957,0.276259138002723,4.76858222523876,1.85526948439363e-06,0.00017667640057119,1.31736441503957,4.76858222523876,"tRNA-Asp","1","A244T","P421L"
"Bcen2424_1211",436.958639285342,0.83174318942402,0.174974179950713,4.75351957447839,1.99905740112019e-06,0.000187298781340438,0.83174318942402,4.75351957447839,"hypothetical protein","1","A244T","P421L"
"Bcen2424_5181",460.969591878931,-1.35504433082023,0.285809031628878,-4.74108296402526,2.12578854991109e-06,0.000196011201371961,1.35504433082023,4.74108296402526,"ImmA/IrrE family metallo-endopeptidase","2","A244T","P421L"
"Bcen2424_5939",549.06190900825,0.922353335435795,0.194718325570839,4.73685942364084,2.17055616032219e-06,0.000197011886489244,0.922353335435795,4.73685942364084,"response regulator","3","A244T","P421L"
"Bcen2424_3913",132.439113068844,-0.992163767507938,0.209802279782542,-4.72904187950819,2.25581853136792e-06,0.000201600766903327,0.992163767507938,4.72904187950819,"DUF2946 domain-containing protein","2","A244T","P421L"
"Bcen2424_4564",86.6379126269635,-2.02877317802265,0.43130082466637,-4.70384720361246,2.55304345373473e-06,0.000224706506405228,2.02877317802265,4.70384720361246,"hypothetical protein","2","A244T","P421L"
"Bcen2424_0367",8552.29300268988,0.954522881863803,0.203975584130302,4.67959381478739,2.87443810786195e-06,0.000249218074157762,0.954522881863803,4.67959381478739,"50S ribosomal protein L15","1","A244T","P421L"
"Bcen2424_1300",1208.35175588154,1.09491871866442,0.235440378959944,4.65051374577805,3.31109174550025e-06,0.000279539098787572,1.09491871866442,4.65051374577805,"phosphate ABC transporter substrate-binding protein PstS","1","A244T","P421L"
"Bcen2424_1809",4168.6572752156,0.367477715338475,0.0790285729233771,4.649934849447,3.32039900436262e-06,0.000279539098787572,0.367477715338475,4.649934849447,"outer membrane protein assembly factor BamB","1","A244T","P421L"
"Bcen2424_4447",4579.30678337976,-1.41149219986206,0.304333586335098,-4.63797708580178,3.51835781114578e-06,0.000291973436070654,1.41149219986206,4.63797708580178,"isocitrate lyase","2","A244T","P421L"
"Bcen2424_5141",1615.97109302823,-0.927942112534351,0.200392486116046,-4.63062328592993,3.6456663279753e-06,0.000298277122524064,0.927942112534351,4.63062328592993,"ABC transporter substrate-binding protein","2","A244T","P421L"
"Bcen2424_6145",805.491681282914,0.757596728879429,0.163846134913596,4.62383033495996,3.76718038160988e-06,0.000303938206066275,0.757596728879429,4.62383033495996,"hypothetical protein","3","A244T","P421L"
"Bcen2424_1132",4418.79080690117,0.551449561528319,0.120519553753136,4.57560241766139,4.74851590147422e-06,0.000377097513741906,0.551449561528319,4.57560241766139,"elongation factor 4","1","A244T","P421L"
"Bcen2424_4984",2921.26055797746,-2.27761652984869,0.498037894764251,-4.57317917731304,4.80378998397332e-06,0.000377097513741906,2.27761652984869,4.57317917731304,"copper chaperone PCu(A)C","2","A244T","P421L"
"Bcen2424_2616",2123.95765490857,-1.11357740380829,0.24428166823051,-4.55857949503394,5.15007707599187e-06,0.000398890636459157,1.11357740380829,4.55857949503394,"DegQ family serine endoprotease","1","A244T","P421L"
"Bcen2424_1641",57869.5071281697,-0.66909502978925,0.147256519970036,-4.54373789306848,5.5265369916491e-06,0.00042241649190118,0.66909502978925,4.54373789306848,"non-ribosomal peptide synthetase","1","A244T","P421L"
"Bcen2424_4643",176.057067662725,1.24699372523486,0.27524839550526,4.53043049695462,5.88636177287571e-06,0.000443985195128238,1.24699372523486,4.53043049695462,"branched-chain amino acid aminotransferase","2","A244T","P421L"
"Bcen2424_4315",1149.46545454736,-1.17655935841596,0.259855356598907,-4.52774718141373,5.9615846479605e-06,0.000443985195128238,1.17655935841596,4.52774718141373,"hypothetical protein","2","A244T","P421L"
"Bcen2424_0178",640.109124628262,-1.03504571852395,0.22909890193859,-4.51789908098902,6.24562373929039e-06,0.000454463437283054,1.03504571852395,4.51789908098902,"TetR/AcrR family transcriptional regulator","1","A244T","P421L"
"Bcen2424_3880",1347.90771539807,0.833052804204092,0.184423150604602,4.51707283751016,6.27003426158823e-06,0.000454463437283054,0.833052804204092,4.51707283751016,"GTP cyclohydrolase I FolE2","2","A244T","P421L"
"Bcen2424_0242",3162.34213186925,1.20349492832516,0.266565284441901,4.51482244150762,6.33698371835554e-06,0.000454463437283054,1.20349492832516,4.51482244150762,"30S ribosomal protein S21","1","A244T","P421L"
"Bcen2424_3961",2983.35995715811,0.650760032853796,0.144240546792912,4.51163037941127,6.43312206314586e-06,0.000455731781278223,0.650760032853796,4.51163037941127,"acetyl-CoA carboxylase carboxyltransferase subunit beta","2","A244T","P421L"
"Bcen2424_2744",444.03911451438,1.23882120669007,0.276539250430002,4.47973010979012,7.47374796028012e-06,0.00052307231206346,1.23882120669007,4.47973010979012,"MarR family transcriptional regulator","1","A244T","P421L"
"Bcen2424_2551",4665.79254956028,0.85503037629689,0.191389957695394,4.4674777433083,7.9147242829013e-06,0.0005425097898578,0.85503037629689,4.4674777433083,"30S ribosomal protein S20","1","A244T","P421L"
"Bcen2424_3736",182.691196368999,1.22787312871469,0.274886154237433,4.46684239925054,7.93825652227802e-06,0.0005425097898578,1.22787312871469,4.46684239925054,"methyl-accepting chemotaxis protein","2","A244T","P421L"
"Bcen2424_4414",307.300904330601,-0.904377871705756,0.202681820351079,-4.46205717976688,8.11765567001313e-06,0.000548319323105887,0.904377871705756,4.46205717976688,"glycosylase","2","A244T","P421L"
"Bcen2424_3915",1412.6044380324,-0.766093432476644,0.172295760533634,-4.44638585478773,8.73270343430612e-06,0.000580771045557904,0.766093432476644,4.44638585478773,"triacylglycerol lipase","2","A244T","P421L"
"Bcen2424_2077",1687.73212999925,0.643194791815888,0.14470779225103,4.44478339286741,8.7980464811664e-06,0.000580771045557904,0.643194791815888,4.44478339286741,"DNA-3-methyladenine glycosylase 2 family protein","1","A244T","P421L"
"Bcen2424_1072",15612.6707653183,1.13569020131031,0.256487564751561,4.42785677508523,9.51740628828455e-06,0.000616184454028816,1.13569020131031,4.42785677508523,"50S ribosomal protein L19","1","A244T","P421L"
"Bcen2424_2048",4097.67783580913,-1.65634387171562,0.37428224999466,-4.42538718237174,9.62694588559011e-06,0.000616184454028816,1.65634387171562,4.42538718237174,"isocitrate lyase","1","A244T","P421L"
"Bcen2424_5938",113.708360975307,0.855700254707749,0.193444197689773,4.42349920507845,9.71149894148162e-06,0.000616184454028816,0.855700254707749,4.42349920507845,"histidine kinase","3","A244T","P421L"
"Bcen2424_6212",1377.63325971131,-0.618703458964742,0.139900627910079,-4.4224494786572,9.75881731290257e-06,0.000616184454028816,0.618703458964742,4.4224494786572,"DUF2384 domain-containing protein","3","A244T","P421L"
"Bcen2424_0754",924.33505634906,1.63544341188879,0.370247908941435,4.41715772700686,1.00007254857463e-05,0.000619980104813795,1.63544341188879,4.41715772700686,"aminodeoxychorismate synthase component I","1","A244T","P421L"
"Bcen2424_4981",440.99001821345,-1.08275174138222,0.245162020017053,-4.41647422103516,1.00323859274396e-05,0.000619980104813795,1.08275174138222,4.41647422103516,"SRPBCC family protein","2","A244T","P421L"
"Bcen2424_5483",505.94645135807,2.24123024040253,0.509540842557228,4.39852913292384,1.08986998533632e-05,0.000666426815244073,2.24123024040253,4.39852913292384,"YqaE/Pmp3 family membrane protein","2","A244T","P421L"
"Bcen2424_4607",729.487915264672,-1.15762331149985,0.263760928895167,-4.38891126274414,1.13919537342988e-05,0.00068933186710981,1.15762331149985,4.38891126274414,"porin","2","A244T","P421L"
"Bcen2424_1118",3251.85311465823,1.00311317858774,0.228966909647365,4.38103995084987,1.18114209909293e-05,0.000707345819961943,1.00311317858774,4.38103995084987,"DUF177 domain-containing protein","1","A244T","P421L"
"Bcen2424_1226",152.760288315496,-0.981177594625922,0.224957891658025,-4.36160557602257,1.29111468481396e-05,0.000765314816743294,0.981177594625922,4.36160557602257,"XRE family transcriptional regulator","1","A244T","P421L"
"Bcen2424_1261",161.556148957753,1.59691384097835,0.366360961909082,4.35885371808433,1.30745466383383e-05,0.000767172135576838,1.59691384097835,4.35885371808433,"hypothetical protein","1","A244T","P421L"
"Bcen2424_0191",1602.49684557711,2.21715035199824,0.510662566224908,4.34171309714084,1.41376067241266e-05,0.000821253574604513,2.21715035199824,4.34171309714084,"hypothetical protein","1","A244T","P421L"
"Bcen2424_2740",342.420000840322,-1.01674395145131,0.23517872442056,-4.32328202288021,1.5372501722207e-05,0.000884147153507925,1.01674395145131,4.32328202288021,"D-aminoacylase","1","A244T","P421L"
"Bcen2424_5428",1007.92874453833,-0.97250954485493,0.225389334089937,-4.31479842993312,1.5974859728758e-05,0.000909783923179956,0.97250954485493,4.31479842993312,"DUF2866 domain-containing protein","2","A244T","P421L"
"Bcen2424_4986",802.918570276074,-1.4671688792096,0.340221820164095,-4.31238913042661,1.61499871547846e-05,0.000910827916331493,1.4671688792096,4.31238913042661,"LysE family translocator","2","A244T","P421L"
"BCEN2424_RS01640",3774.44810498998,1.19189012686066,0.277730540798259,4.29153424551332,1.77442830347931e-05,0.000984295488510615,1.19189012686066,4.29153424551332,"tRNA-Gly","1","A244T","P421L"
"Bcen2424_1299",1387.70495814618,1.05817902192587,0.24660752359317,4.29094378998572,1.77915349102452e-05,0.000984295488510615,1.05817902192587,4.29094378998572,"phosphoglucosamine mutase","1","A244T","P421L"
"BCEN2424_RS09515",436.989044058072,1.58098088176233,0.368766427189652,4.28721479287282,1.80927329619325e-05,0.000991515903545902,1.58098088176233,4.28721479287282,"tRNA-Val","1","A244T","P421L"
"Bcen2424_1817",1527.58265436333,0.675279642350863,0.157983117735462,4.27437850341451,1.91671187836897e-05,0.00104057750480798,0.675279642350863,4.27437850341451,"23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD","1","A244T","P421L"
"Bcen2424_3875",3058.37590322276,-0.708699498064296,0.165943052203578,-4.2707392003063,1.94826133204349e-05,0.00104791204424451,0.708699498064296,4.2707392003063,"sulfurtransferase","2","A244T","P421L"
"Bcen2424_2165",294.779576036278,-0.901706255820577,0.211678964009221,-4.25978207159639,2.04626317032414e-05,0.00109052685838651,0.901706255820577,4.25978207159639,"hypothetical protein","1","A244T","P421L"
"Bcen2424_4417",1882.83480201254,-1.43542996181441,0.33726953612615,-4.25603206948851,2.08086872609838e-05,0.00109888785726413,1.43542996181441,4.25603206948851,"peptidoglycan-associated lipoprotein Pal","2","A244T","P421L"
"Bcen2424_2706",718.05967225711,0.607402907311307,0.143120088193119,4.24400875502333,2.19561779885304e-05,0.00114859157151478,0.607402907311307,4.24400875502333,"lactoylglutathione lyase","1","A244T","P421L"
"Bcen2424_2675",288.278262108404,-0.903181943066379,0.212937209698151,-4.24154117707602,2.21990150995982e-05,0.00114859157151478,0.903181943066379,4.24154117707602,"hypothetical protein","1","A244T","P421L"
"Bcen2424_1298",256.6264899083,1.44589288076317,0.341005268723536,4.24008956276683,2.23430620728473e-05,0.00114859157151478,1.44589288076317,4.24008956276683,"dihydropteroate synthase","1","A244T","P421L"
"Bcen2424_1738",631.9199139069,0.852609283583154,0.201279748735893,4.23594171265534,2.27595815588533e-05,0.0011588622525892,0.852609283583154,4.23594171265534,"TetR/AcrR family transcriptional regulator","1","A244T","P421L"
"BCEN2424_RS34430",2331685.77341114,0.62609322176329,0.147867532765244,4.23414937718129,2.29418418054327e-05,0.0011588622525892,0.62609322176329,4.23414937718129,"transfer-messenger RNA","1","A244T","P421L"
"Bcen2424_4114",83.1949699689434,-1.15538491496323,0.273084606122697,-4.23086797665963,2.32791281522172e-05,0.00116496765916833,1.15538491496323,4.23086797665963,"hypothetical protein","2","A244T","P421L"
"BCEN2424_RS10235",410.331607382792,1.26973954529736,0.300354377057891,4.22747142137576,2.36332180809646e-05,0.00116496765916833,1.26973954529736,4.22747142137576,"tRNA-Ala","1","A244T","P421L"
"Bcen2424_0795",1119.88655841885,-0.855664770950581,0.202518697028867,-4.2251149326159,2.38818861112519e-05,0.00116496765916833,0.855664770950581,4.2251149326159,"hypothetical protein","1","A244T","P421L"
"Bcen2424_4451",104.278441265741,-0.809047618159175,0.191524479545107,-4.22425175142498,2.39735945502145e-05,0.00116496765916833,0.809047618159175,4.22425175142498,"hypothetical protein","2","A244T","P421L"
"Bcen2424_2727",3044.08643718628,0.830086139423956,0.196544967249666,4.22339045888426,2.40654362369081e-05,0.00116496765916833,0.830086139423956,4.22339045888426,"FmdB family transcriptional regulator","1","A244T","P421L"
"BCEN2424_RS37145",10793.3847155147,0.743970662881053,0.176288578630401,4.22018640493342,2.44100397391611e-05,0.00117188364334535,0.743970662881053,4.22018640493342,"hypothetical protein","2","A244T","P421L"
"Bcen2424_2018",12989.9996362841,0.910377785038081,0.216052407000607,4.21368962131268,2.51232475542816e-05,0.00119623725444936,0.910377785038081,4.21368962131268,"elongation factor Ts","1","A244T","P421L"
"Bcen2424_1805",3556.58443977806,0.766052830516685,0.183407695620469,4.17677583225242,2.95670149010353e-05,0.00139638040292776,0.766052830516685,4.17677583225242,"FtsH protease activity modulator HflK","1","A244T","P421L"
"Bcen2424_3924",950.04395416592,-1.3003706687451,0.312118699231586,-4.16626966582431,3.09624422321763e-05,0.00145049053973155,1.3003706687451,4.16626966582431,"S8/S53 family peptidase","2","A244T","P421L"
"Bcen2424_4979",664.547973287567,-0.868861877648102,0.208653634071565,-4.16413489040931,3.12535311412722e-05,0.0014524140991972,0.868861877648102,4.16413489040931,"sigma-54-dependent Fis family transcriptional regulator","2","A244T","P421L"
"Bcen2424_4809",290.120901526893,-0.966890963002049,0.232466276705697,-4.15927409645802,3.19260599274678e-05,0.00147189271522746,0.966890963002049,4.15927409645802,"sel1 repeat family protein","2","A244T","P421L"
"Bcen2424_3425",280.521530123126,0.958005826707615,0.231743530523222,4.13390537610549,3.56650361713598e-05,0.00162353989403816,0.958005826707615,4.13390537610549,"helix-turn-helix domain-containing protein","2","A244T","P421L"
"Bcen2424_3670",36.1703392786729,-1.3125992801758,0.317660610872901,-4.13208070263702,3.59494148581512e-05,0.00162353989403816,1.3125992801758,4.13208070263702,"glutathione S-transferase","2","A244T","P421L"
"Bcen2424_1227",78.013146175983,-0.820019574053015,0.198483988195835,-4.13141423399826,3.60538210244314e-05,0.00162353989403816,0.820019574053015,4.13141423399826,"hypothetical protein","1","A244T","P421L"
"Bcen2424_2892",3706.62938000706,1.94189680814102,0.47042500622565,4.12796254969818,3.6599170256904e-05,0.00163541984632581,1.94189680814102,4.12796254969818,"D-amino acid aminotransferase","1","A244T","P421L"
"Bcen2424_1810",2943.13983697058,0.488403829341044,0.118418052993395,4.12440347561098,3.71696826883928e-05,0.00163663444026474,0.488403829341044,4.12440347561098,"tetratricopeptide repeat protein","1","A244T","P421L"
"Bcen2424_3883",12204.1923396709,0.714819389021171,0.173319855074328,4.12427871414168,3.71898340703987e-05,0.00163663444026474,0.714819389021171,4.12427871414168,"30S ribosomal protein S21","2","A244T","P421L"
"Bcen2424_0661",2033.81508714207,1.54763242134776,0.375486609603462,4.12167140389416,3.76133457963275e-05,0.00164282650925463,1.54763242134776,4.12167140389416,"bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase","1","A244T","P421L"
"Bcen2424_6451",2390.22554894721,-0.631748571878256,0.153521358467143,-4.1150532941217,3.87089967137591e-05,0.00167806389485244,0.631748571878256,4.1150532941217,"sigma-54-dependent Fis family transcriptional regulator","3","A244T","P421L"
"Bcen2424_5697",275.680361955158,-1.15372954941385,0.28077023635715,-4.10915902049624,3.97102572474238e-05,0.00170871766185396,1.15372954941385,4.10915902049624,"DNA-binding protein","2","A244T","P421L"
"Bcen2424_4164",96.4844578831595,-1.13144034380677,0.275564421793606,-4.10590139482594,4.02741266268855e-05,0.00172023824687925,1.13144034380677,4.10590139482594,"glutathione ABC transporter permease GsiC","2","A244T","P421L"
"Bcen2424_0315",264.448998181375,-0.697012730374864,0.169846236250383,-4.10378672947067,4.06442166740604e-05,0.00172337412160304,0.697012730374864,4.10378672947067,"flavodoxin family protein","1","A244T","P421L"
"Bcen2424_4982",1184.13973005641,-1.15810052259775,0.282931151530458,-4.09322379785061,4.25416754894839e-05,0.00179075791969864,1.15810052259775,4.09322379785061,"DUF2946 domain-containing protein","2","A244T","P421L"
"Bcen2424_1642",17786.3834971263,-0.565905321890108,0.138544309917948,-4.08465221144961,4.41428827325183e-05,0.00184479140858416,0.565905321890108,4.08465221144961,"acetyltransferase","1","A244T","P421L"
"Bcen2424_3092",17033.5943149613,3.28906882079211,0.807554128731414,4.07287722738648,4.64359050227568e-05,0.00192675837340853,3.28906882079211,4.07287722738648,"ATP-dependent protease ATPase subunit HslU","1","A244T","P421L"
"Bcen2424_6137",648.996568747987,1.03122462495074,0.253744577381109,4.06402625661594,4.82333964598317e-05,0.0019777025529719,1.03122462495074,4.06402625661594,"TetR/AcrR family transcriptional regulator","3","A244T","P421L"
"Bcen2424_1301",136.205222489644,0.842848933871756,0.207420009991601,4.06348902358015,4.8344596750217e-05,0.0019777025529719,0.842848933871756,4.06348902358015,"phosphate ABC transporter permease PstC","1","A244T","P421L"
"Bcen2424_1781",437.310893473983,0.845516049886326,0.208713318546356,4.05108814221902,5.09799974009762e-05,0.00207092870561028,0.845516049886326,4.05108814221902,"sugar kinase","1","A244T","P421L"
"Bcen2424_2346",229.382281290952,1.87260190821848,0.463755339505627,4.03790910572526,5.39297400559399e-05,0.00213232713622852,1.87260190821848,4.03790910572526,"chorismate lyase","1","A244T","P421L"
"BCEN2424_RS11080",49088.6970967484,4.11876569761589,1.02009986426954,4.037610279034,5.39984625172834e-05,0.00213232713622852,4.11876569761589,4.037610279034,"16S ribosomal RNA","1","A244T","P421L"
"BCEN2424_RS30710",49088.6970967484,4.11876569761589,1.02009986426954,4.037610279034,5.39984625172834e-05,0.00213232713622852,4.11876569761589,4.037610279034,"16S ribosomal RNA","3","A244T","P421L"
"Bcen2424_0753",5956.82346082119,1.67313407549,0.414464277092315,4.03685955090729,5.41714769431378e-05,0.00213232713622852,1.67313407549,4.03685955090729,"molecular chaperone DnaJ","1","A244T","P421L"
"Bcen2424_0358",15273.5162275635,0.860292329519825,0.213144788433685,4.03618749415252,5.43268060185611e-05,0.00213232713622852,0.860292329519825,4.03618749415252,"50S ribosomal protein L14","1","A244T","P421L"
"Bcen2424_1549",1532.82454391184,0.60636497566563,0.150666027652779,4.02456336781537,5.70811229808301e-05,0.00221762398657327,0.60636497566563,4.02456336781537,"ribose-5-phosphate isomerase RpiA","1","A244T","P421L"
"Bcen2424_5280",4525.98337085477,-0.560341150913487,0.139271084905367,-4.02338469104503,5.73676775591271e-05,0.00221762398657327,0.560341150913487,4.02338469104503,"S8/S53 family peptidase","2","A244T","P421L"
"Bcen2424_5177",313.378917379162,-0.674710039039627,0.167780566089476,-4.02138373212909,5.78572639275269e-05,0.00221762398657327,0.674710039039627,4.02138373212909,"NAD(P)H-dependent oxidoreductase","2","A244T","P421L"
"Bcen2424_2013",1344.77908197482,0.475152493180702,0.118176743179685,4.02069375408529,5.80270005094056e-05,0.00221762398657327,0.475152493180702,4.02069375408529,"1-deoxy-D-xylulose-5-phosphate reductoisomerase","1","A244T","P421L"
"Bcen2424_4684",200.678772552285,-1.02608620345084,0.255516377836094,-4.01573555535076,5.92606754252497e-05,0.00224196311934121,1.02608620345084,4.01573555535076,"class I SAM-dependent methyltransferase","2","A244T","P421L"
"BCEN2424_RS00050",37983.5682809975,4.2011618601052,1.04635621192016,4.01503982319335,5.94357583712422e-05,0.00224196311934121,4.2011618601052,4.01503982319335,"16S ribosomal RNA","1","A244T","P421L"
"Bcen2424_0904",215.49032466868,-0.693936962163766,0.173225780338489,-4.00596816944793,6.17639668417081e-05,0.00231475408634505,0.693936962163766,4.00596816944793,"nucleotidyl transferase AbiEii/AbiGii toxin family protein","1","A244T","P421L"
