"locusTag","baseMean","log2FoldChange","lfcSE","pvalue","padj","abs_log2","name","chromosome","mutant","comparedTo"
"Bcen2424_2095",4486.92909259233,0.66475414062701,0.207101120811362,0.000127538166799033,0.00529952298685213,0.66475414062701,"4-hydroxy-tetrahydrodipicolinate synthase","1","A244T","WT"
"Bcen2424_2096",641.008957089556,0.646834048784985,0.28531595081086,0.0017449700863687,0.0236187067271134,0.646834048784985,"class I SAM-dependent methyltransferase","1","A244T","WT"
"Bcen2424_2104",4873.3728168638,1.23725533725389,0.680611619754208,0.00203115395252748,0.0262689368062588,1.23725533725389,"Hsp33 family molecular chaperone HslO","1","A244T","WT"
"Bcen2424_2105",655.524974796615,0.988315338756124,0.68562386149664,0.00414465595450044,0.0387225561032101,0.988315338756124,"hypothetical protein","1","A244T","WT"
"Bcen2424_2107",8635.04598546477,0.616932804151858,0.183426854829795,7.84158599722964e-05,0.00376314117182657,0.616932804151858,"phosphopyruvate hydratase","1","A244T","WT"
"Bcen2424_2108",2584.836906714,0.645816057583234,0.245923627847513,0.000713703216214947,0.0142444029802232,0.645816057583234,"3-deoxy-8-phosphooctulonate synthase","1","A244T","WT"
"Bcen2424_2109",11838.6999248598,0.75154281731503,0.30328570356057,0.000767335412800115,0.0147556861581174,0.75154281731503,"CTP synthase","1","A244T","WT"
"Bcen2424_2117",5900.44852789946,0.62929412304856,0.252988680928253,0.00107579255406704,0.0180575123058371,0.62929412304856,"peptide chain release factor 2","1","A244T","WT"
"Bcen2424_2170",383.398280593113,0.862145108486012,0.462379336083795,0.002591322308012,0.0302507606173032,0.862145108486012,"urocanate hydratase","1","A244T","WT"
"Bcen2424_2186",1750.14651530549,0.583596511792933,0.222791583765709,0.000850310370720791,0.0157400131552117,0.583596511792933,"TonB-dependent siderophore receptor","1","A244T","WT"
"Bcen2424_2193",113.161088714451,0.610802745459264,0.406950085241523,0.00760788366435582,0.0552194084757943,0.610802745459264,"TIGR00645 family protein","1","A244T","WT"
"Bcen2424_2194",287.444372403589,0.703449538239157,0.364506921157047,0.00311121695234575,0.0338571819972894,0.703449538239157,"fumarate hydratase","1","A244T","WT"
"Bcen2424_2197",12964.7363750345,0.661768813381802,0.303243928243046,0.00204434999539549,0.0262933499407792,0.661768813381802,"(2Fe-2S)-binding protein","1","A244T","WT"
"Bcen2424_2198",6185.18654545201,0.694283485716488,0.248439811682527,0.000359797522708485,0.00937682842076236,0.694283485716488,"energy transducer TonB","1","A244T","WT"
"Bcen2424_2199",10906.0021619181,0.810530396519609,0.190599970807818,1.63633029243222e-06,0.000313647567665557,0.810530396519609,"MotA/TolQ/ExbB proton channel family protein","1","A244T","WT"
"Bcen2424_2223",257.29199899219,0.678393620610647,0.198683702773818,5.8820909872473e-05,0.00311340013839969,0.678393620610647,"peroxide stress protein YaaA","1","A244T","WT"
"Bcen2424_2247",1056.21155526848,0.698439777414535,0.193384014311821,2.52227536778102e-05,0.00197202108359932,0.698439777414535,"NADH-quinone oxidoreductase subunit C","1","A244T","WT"
"Bcen2424_2253",7867.53043826886,0.824461298119579,0.293924416180737,0.000283314306803966,0.00837539109964758,0.824461298119579,"polyribonucleotide nucleotidyltransferase","1","A244T","WT"
"Bcen2424_2254",14967.0438122212,0.655938020675013,0.296024270394234,0.00193114219835032,0.0254431196066465,0.655938020675013,"30S ribosomal protein S15","1","A244T","WT"
"Bcen2424_2257",452.148612414159,-0.850724236566044,0.383172501331908,0.00130443762557282,0.0205595978014687,0.850724236566044,"carbonic anhydrase","1","A244T","WT"
"Bcen2424_2258",364.997814711119,-0.934408785498128,0.258695949612937,1.69424493439757e-05,0.00148047108826329,0.934408785498128,"SulP family inorganic anion transporter","1","A244T","WT"
"Bcen2424_2263",4613.05981634914,0.598702676885601,0.313801168624303,0.00426419285528161,0.0395903655407552,0.598702676885601,"ketol-acid reductoisomerase","1","A244T","WT"
"Bcen2424_2264",888.457025127707,0.758560573327808,0.28317753011479,0.000491639195530526,0.0111076809879939,0.758560573327808,"acetolactate synthase small subunit","1","A244T","WT"
"Bcen2424_2345",122.378242700928,0.812214999195618,0.590389492200969,0.00562916568179886,0.0467811223513969,0.812214999195618,"DNA-deoxyinosine glycosylase","1","A244T","WT"
"Bcen2424_2351",2611.51308802143,0.591662463075746,0.246408666125564,0.00154416526911286,0.0223246472726731,0.591662463075746,"PLP-dependent aminotransferase family protein","1","A244T","WT"
"Bcen2424_2475",272.115776301063,1.3803099961814,0.287962288233381,8.45348919999938e-08,3.5879023447426e-05,1.3803099961814,"nitrite/sulfite reductase","1","A244T","WT"
"Bcen2424_2502",11825.6916399506,0.680040416540056,0.328504395560121,0.00248826360839069,0.0295115017186776,0.680040416540056,"50S ribosomal protein L28","1","A244T","WT"
"Bcen2424_2503",1951.33234157405,0.685801951292697,0.35192591712039,0.00331044137124404,0.0350011434660713,0.685801951292697,"50S ribosomal protein L33","1","A244T","WT"
"Bcen2424_2507",10753.871541474,0.776112987310141,0.268563489856561,0.000262843380333086,0.00813445503093333,0.776112987310141,"aminotransferase","1","A244T","WT"
"Bcen2424_2518",38141.9079476838,0.745540991119034,0.545010398063677,0.00644427895268634,0.0502518445365646,0.745540991119034,"ATP-dependent Clp protease ATP-binding subunit ClpA","1","A244T","WT"
"Bcen2424_2519",8783.40712058569,0.615160435437277,0.806151793459417,0.0114603191981671,0.0687850673489987,0.615160435437277,"ATP-dependent Clp protease adapter ClpS","1","A244T","WT"
"Bcen2424_2523",5409.71247040848,0.594196646728871,0.188221000359444,0.000171066097253874,0.00603401187309785,0.594196646728871,"NADP-dependent isocitrate dehydrogenase","1","A244T","WT"
"Bcen2424_2528",11703.520308541,1.05552061787279,0.680414612120035,0.00347918210899797,0.0359564116565197,1.05552061787279,"elongation factor G","1","A244T","WT"
"Bcen2424_2573",822.966351615616,-0.960890099130146,0.452849350143529,0.00140310121747683,0.0214324612705587,0.960890099130146,"selenium-binding protein","1","A244T","WT"
"Bcen2424_2585",49.2834882752492,0.914769319310439,0.462983967572348,0.00206066253335656,0.0263889154594929,0.914769319310439,"mannitol dehydrogenase family protein","1","A244T","WT"
"Bcen2424_2592",26.7329411097099,0.689039526329647,0.352809369157041,0.00326302961323307,0.0347471719746074,0.689039526329647,"HAD family phosphatase","1","A244T","WT"
"Bcen2424_2598",43.8598168733022,0.676920984055981,0.621494847330323,0.00932570980059457,0.0623322470586423,0.676920984055981,"L-iditol 2-dehydrogenase","1","A244T","WT"
"Bcen2424_2644",177.942440524832,-0.883762211476977,0.319814874927658,0.000317824454487782,0.00903903160226991,0.883762211476977,"TonB family protein","1","A244T","WT"
"Bcen2424_2649",10014.3485841428,0.716456877169134,0.227184207541212,0.0001200348473107,0.00502286663887451,0.716456877169134,"ADP-forming succinate--CoA ligase subunit beta","1","A244T","WT"
"Bcen2424_2650",2140.43503628978,0.628884009318246,0.409243693912909,0.0068880988131701,0.0522721368427289,0.628884009318246,"DUF2889 domain-containing protein","1","A244T","WT"
"Bcen2424_2666",10119.7250938443,0.747848067944632,0.343483824474415,0.00173094424602789,0.0234823532189446,0.747848067944632,"galactonate dehydratase","1","A244T","WT"
"Bcen2424_2739",184.37300902413,-0.704900871298405,0.571482426484498,0.0077234560058477,0.0554494708876262,0.704900871298405,"RidA family protein","1","A244T","WT"
"Bcen2424_2745",600.907016702081,0.586003415544255,0.463139543836685,0.0104651321319607,0.0645963921307884,0.586003415544255,"MFS transporter","1","A244T","WT"
"Bcen2424_2768",56.2107561381916,-1.13569057381748,0.291753672266756,5.7507422495162e-06,0.000711893967638026,1.13569057381748,"hotdog family protein","1","A244T","WT"
"Bcen2424_2770",78.4785983541216,-1.33144902615077,0.494385020746523,0.000276614232424359,0.00825378624154701,1.33144902615077,"hypothetical protein","1","A244T","WT"
"Bcen2424_2771",1205.80861945625,-1.46627068498753,0.579444240172555,0.000388811956278389,0.00982285654447796,1.46627068498753,"acetoacetyl-CoA reductase","1","A244T","WT"
"Bcen2424_2772",860.884710621821,-0.896052252432819,0.370684698545221,0.000814352488783324,0.0154104537845558,0.896052252432819,"acetyl-CoA C-acetyltransferase","1","A244T","WT"
"Bcen2424_2773",2120.22748218941,-1.58405895856068,0.395860848043777,2.79360721428782e-06,0.000474274687637092,1.58405895856068,"TIGR01841 family phasin","1","A244T","WT"
"Bcen2424_2776",172.95464217803,0.650408846480418,0.190656103971529,6.07799421161837e-05,0.00311340013839969,0.650408846480418,"G/U mismatch-specific DNA glycosylase","1","A244T","WT"
"Bcen2424_2819",48.8632095909238,0.836840954309007,0.676177914156381,0.00622872927409446,0.0493624135505232,0.836840954309007,"cytochrome bd-I oxidase subunit CydX","1","A244T","WT"
"Bcen2424_2824",378.679260672477,0.591126855136335,0.368202388201456,0.00727903619160465,0.0539017183061136,0.591126855136335,"N-acetylglucosamine-6-phosphate deacetylase","1","A244T","WT"
"Bcen2424_2861",210.973330811791,0.989078392676137,0.359522579826389,0.000299994267714745,0.00865323271243212,0.989078392676137,"HPr family phosphocarrier protein","1","A244T","WT"
"Bcen2424_2862",963.276350645109,0.652560146891345,0.313166284205869,0.00261833055393543,0.0304891453350967,0.652560146891345,"PTS sugar transporter subunit IIA","1","A244T","WT"
"Bcen2424_2863",826.436413912901,0.685585716848077,0.708066135996632,0.00977042695729383,0.0635032949456158,0.685585716848077,"glutathione synthase","1","A244T","WT"
"Bcen2424_2864",2124.75205101634,1.11359507645969,0.626287923489083,0.00232203770840995,0.0281009125526923,1.11359507645969,"glutamate--cysteine ligase","1","A244T","WT"
"Bcen2424_2873",388.25733797295,0.861297265474307,0.433753472888356,0.00210524695696647,0.0268441575499887,0.861297265474307,"dicarboxylate/amino acid:cation symporter","1","A244T","WT"
"Bcen2424_2890",337.670240589105,0.604597231372164,0.342763234557193,0.00542490556518779,0.045747664546471,0.604597231372164,"transcriptional regulator GcvA","1","A244T","WT"
"Bcen2424_2893",4390.21097748005,0.74521859845266,0.255356264409166,0.000256452918785576,0.00797823687656488,0.74521859845266,"D-alanyl-D-alanine carboxypeptidase","1","A244T","WT"
"Bcen2424_2907",725.316747117898,0.750917434654337,0.152156373262981,7.32185551605553e-08,3.4786757442484e-05,0.750917434654337,"D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase","1","A244T","WT"
"Bcen2424_2931",466.472511509723,0.665553625246429,0.121975749341491,5.75266096152211e-09,5.69705190556073e-06,0.665553625246429,"adenosylmethionine--8-amino-7-oxononanoate transaminase","1","A244T","WT"
"Bcen2424_2967",1743.7133518929,-1.3155242167802,0.277086727931821,1.08435295020924e-07,3.68557124366138e-05,1.3155242167802,"LysR family transcriptional regulator","1","A244T","WT"
"Bcen2424_2972",336.979933547904,0.588317381106941,0.29843026958316,0.00390156434663764,0.0377001814729069,0.588317381106941,"LacI family transcriptional regulator","1","A244T","WT"
"Bcen2424_2993",50.4375443179948,-1.53145151939562,0.601145377837426,0.000382552635539047,0.00982285654447796,1.53145151939562,"gamma-glutamyl-gamma-aminobutyrate hydrolase family protein","1","A244T","WT"
"Bcen2424_2994",165.256285063775,-1.19421912414164,0.594689385182112,0.00147975781040086,0.0220041606620642,1.19421912414164,"glutamine synthetase","1","A244T","WT"
"Bcen2424_2996",330.621502277814,-1.02031507259054,0.701674460967363,0.00386183138709798,0.0377001814729069,1.02031507259054,"polyamine ABC transporter substrate-binding protein","1","A244T","WT"
"Bcen2424_2997",112.752204798685,-0.961085029345525,0.751497756515897,0.00498667068180399,0.0435747017518813,0.961085029345525,"polyamine ABC transporter ATP-binding protein","1","A244T","WT"
"Bcen2424_2998",40.9261611601323,-0.931241559830211,0.686702950695527,0.00497341223305986,0.0435228504990305,0.931241559830211,"ABC transporter permease subunit","1","A244T","WT"
"Bcen2424_3000",280.413057365788,-0.635046416441999,0.273646078105929,0.0015411591460748,0.0223246472726731,0.635046416441999,"DUF3138 family protein","1","A244T","WT"
"Bcen2424_3003",88.5560103576714,-0.899866747615285,0.463922341527167,0.00219297805552182,0.027121189358851,0.899866747615285,"DUF799 domain-containing protein","1","A244T","WT"
"Bcen2424_3005",131.818683606127,-0.61386415046125,0.602436517117861,0.0109161839657954,0.0663923686392909,0.61386415046125,"CsgG/HfaB family protein","1","A244T","WT"
"Bcen2424_3051",518.021957085139,0.6270296084568,0.482209421043715,0.00920057674236987,0.0617738158227816,0.6270296084568,"hypothetical protein","1","A244T","WT"
"Bcen2424_3052",373.103422304218,0.607046903480328,0.389958419623928,0.00699754894928375,0.0529217734883475,0.607046903480328,"endonuclease","1","A244T","WT"
"Bcen2424_3089",3944.16806321067,1.01143890250958,0.656341558673895,0.00364286339384749,0.0364691839194997,1.01143890250958,"GTP-binding protein","1","A244T","WT"
"Bcen2424_3103",267.453825047172,-0.781835180399056,0.200360438626506,6.93357517691356e-06,0.000777345352853215,0.781835180399056,"AraC family transcriptional regulator","1","A244T","WT"
"Bcen2424_3104",904.399535441213,-1.1894933821763,0.554458110552497,0.00111407100395395,0.0183374235609262,1.1894933821763,"NAD(P)-dependent alcohol dehydrogenase","1","A244T","WT"
"Bcen2424_3109",457.648169949838,0.590064419325469,0.204364191925228,0.000390137015230023,0.00982285654447796,0.590064419325469,"Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC","1","A244T","WT"
"Bcen2424_3111",527.822105565563,0.628014593798724,0.174882545409336,3.24170716941231e-05,0.00234905170739609,0.628014593798724,"rod shape-determining protein MreC","1","A244T","WT"
"Bcen2424_3126",1060.98618360133,0.735835222816666,0.704730527585515,0.00828862793377922,0.0578726810855064,0.735835222816666,"methionyl-tRNA formyltransferase","1","A244T","WT"
"Bcen2424_3127",1293.97011585504,0.673491951943154,0.688487480065462,0.00974082576451841,0.0635032949456158,0.673491951943154,"peptide deformylase","1","A244T","WT"
"Bcen2424_3136",78.4162671048271,-0.593886233317468,0.277880848184218,0.00257934520852055,0.0301702150177738,0.593886233317468,"zf-CGNR multi-domain protein","1","A244T","WT"
"Bcen2424_3137",44.8439404326086,-0.999010952886012,0.451036416880352,0.00118858052047259,0.0191396895735721,0.999010952886012,"alpha/beta hydrolase","1","A244T","WT"
"Bcen2424_3164",190.889530949251,0.665375882337848,0.360232971852798,0.00390795434666351,0.0377001814729069,0.665375882337848,"membrane protein insertion efficiency factor YidD","1","A244T","WT"
"Bcen2424_3166",986.631250778002,0.616782634016527,0.260961777647756,0.00154039815138995,0.0223246472726731,0.616782634016527,"50S ribosomal protein L34","1","A244T","WT"
"Bcen2424_3176",601.206437621951,-1.10142385679977,0.474475563095017,0.000762424327257468,0.0147088485472853,1.10142385679977,"fucose-binding lectin II","2","A244T","WT"
"Bcen2424_3177",854.844906426655,-0.813968954954717,0.544414180510094,0.00473019815233758,0.0420046398980783,0.813968954954717,"fucose-binding lectin II","2","A244T","WT"
"Bcen2424_3178",2604.70144281585,-1.82894137468472,0.446763154451035,1.79331507163609e-06,0.000332996192364427,1.82894137468472,"hypothetical protein","2","A244T","WT"
"Bcen2424_3180",416.847513822394,-1.56660751448838,0.434330088844254,1.32287225204659e-05,0.00126782369704207,1.56660751448838,"LuxR family transcriptional regulator","2","A244T","WT"
"Bcen2424_3181",636.448899544783,-1.89678273546,0.503405706843516,6.77000045438015e-06,0.000777345352853215,1.89678273546,"AraC family transcriptional regulator","2","A244T","WT"
"Bcen2424_3182",2378.52411514389,-2.10368676993134,0.750077023590437,0.000150682027226318,0.00562144767010322,2.10368676993134,"aspartate aminotransferase family protein","2","A244T","WT"
"Bcen2424_3183",2023.0538069649,-2.11367590923739,0.75185404625222,0.000150988372451002,0.00562144767010322,2.11367590923739,"condensation protein","2","A244T","WT"
"Bcen2424_3184",1276.45461724863,-2.13086212847242,1.0482914954355,0.000899594769939268,0.0162969272042047,2.13086212847242,"DUF3050 domain-containing protein","2","A244T","WT"
"Bcen2424_3187",2270.33383555955,-2.08055101516726,0.733697205544767,0.000141334953471674,0.00545332658135512,2.08055101516726,"non-ribosomal peptide synthetase","2","A244T","WT"
"Bcen2424_3188",2062.16226229598,-2.35770750410548,0.55041499557167,7.18996191020679e-07,0.00017801147362687,2.35770750410548,"SRPBCC family protein","2","A244T","WT"
"Bcen2424_3189",303.5991391538,-1.18469612400118,0.413177438104636,0.00017497192378788,0.00611578335969165,1.18469612400118,"LysR family transcriptional regulator","2","A244T","WT"
"Bcen2424_3273",38.4620129261165,0.627869782460182,0.39811421455986,0.00672056507672288,0.0513310163871433,0.627869782460182,"MFS transporter","2","A244T","WT"
"Bcen2424_3274",34.5437923682869,-0.76267155128077,0.346166665682006,0.00164704663152683,0.0230521468904129,0.76267155128077,"hypothetical protein","2","A244T","WT"
"Bcen2424_3371",64.2000930016863,1.11618792765271,0.37328006750113,0.000135662433305935,0.00535766724318071,1.11618792765271,"sel1 repeat family protein","2","A244T","WT"
"Bcen2424_3384",768.154572174182,-0.617895841412582,0.507574420387154,0.00961796409075906,0.063149107875459,0.617895841412582,"hypothetical protein","2","A244T","WT"
"Bcen2424_3385",212.049538816473,-0.825561116579056,0.412030435334378,0.00213281807699055,0.0269077468448856,0.825561116579056,"DUF3304 domain-containing protein","2","A244T","WT"
"Bcen2424_3386",77.9027924741453,-0.593369754939288,0.292048379058804,0.00335113284721484,0.035305729393884,0.593369754939288,"transcriptional regulator CynR","2","A244T","WT"
"Bcen2424_3442",932.28208567402,-0.707438306569068,0.226856487695664,0.000111628801329521,0.00470424352836888,0.707438306569068,"IS3 family transposase","2","A244T","WT"
"Bcen2424_3444",121.006166880717,-2.35439302579358,0.355625285141483,1.89292661634366e-12,1.1247769954314e-08,2.35439302579358,"DUF4160 domain-containing protein","2","A244T","WT"
"Bcen2424_3475",398.556261592888,-0.769753081120881,0.193908318456742,5.7223159497777e-06,0.000711893967638026,0.769753081120881,"FAD-binding oxidoreductase","2","A244T","WT"
"Bcen2424_3476",576.247279002312,-0.7647626893392,0.260075068890117,0.000226126217264694,0.00738541610003896,0.7647626893392,"serine hydrolase","2","A244T","WT"
"Bcen2424_3479",25754.3672795001,-1.3088399323581,0.558839106005946,0.000656709502922295,0.0135340843943448,1.3088399323581,"hypothetical protein","2","A244T","WT"
"Bcen2424_3480",18455.1374579899,-1.17013242704577,0.562461370813828,0.00125721725794019,0.0200806503682081,1.17013242704577,"molybdenum cofactor biosynthesis protein MoaA","2","A244T","WT"
"Bcen2424_3481",3124.76933897869,-1.22574390434445,0.484992658277399,0.000442904636740455,0.0104751955703702,1.22574390434445,"GNAT family N-acetyltransferase","2","A244T","WT"
"Bcen2424_3483",375.133813644943,-0.716137829498932,0.390117506171786,0.00348663833125547,0.0359564116565197,0.716137829498932,"glutathione S-transferase","2","A244T","WT"
"Bcen2424_3484",1844.24449072748,-0.665907153714807,0.36414302943764,0.00393138575528983,0.0377856239352288,0.665907153714807,"potassium transporter","2","A244T","WT"
"Bcen2424_3620",623.612992424226,0.689894775683144,0.363284109806348,0.00343912129173599,0.0358638165488321,0.689894775683144,"LysR family transcriptional regulator","2","A244T","WT"
"Bcen2424_3660",150.640228828055,-0.694203294453343,0.410162507238359,0.00468214232638331,0.0418769307983884,0.694203294453343,"membrane protein","2","A244T","WT"
"Bcen2424_3670",33.66272084026,-1.22089979676054,0.32324700516709,9.88291916414983e-06,0.00101248802885135,1.22089979676054,"glutathione S-transferase","2","A244T","WT"
"Bcen2424_3671",73.9625975306157,-0.620308722912281,0.243269724663025,0.000955078496528392,0.0169405266458857,0.620308722912281,"2Fe-2S iron-sulfur cluster binding domain-containing protein","2","A244T","WT"
"Bcen2424_3706",679.571558718665,-0.742392265411934,0.339133380985357,0.0016660336955062,0.0230586599620884,0.742392265411934,"ATP--cob(I)alamin adenosyltransferase","2","A244T","WT"
"Bcen2424_3714",85.6091173171169,-0.74657386977375,0.252920673361363,0.000232114919381107,0.00745528027547319,0.74657386977375,"GGDEF domain-containing protein","2","A244T","WT"
"Bcen2424_3719",434.483922912824,-0.595479710270256,0.308639647146728,0.00399861105579162,0.038198196516496,0.595479710270256,"hypothetical protein","2","A244T","WT"
"Bcen2424_3736",170.85860960983,0.972490230647608,0.385194570787049,0.00054218407337058,0.011849262703779,0.972490230647608,"methyl-accepting chemotaxis protein","2","A244T","WT"
"Bcen2424_3787",98.2035045425833,-0.938609778237718,0.349616017065286,0.000385738042686863,0.00982285654447796,0.938609778237718,"chemotaxis protein CheW","2","A244T","WT"
"Bcen2424_3792",270.251617118664,-0.819710329935757,0.330808710289693,0.000743844741842291,0.0145292040782625,0.819710329935757,"chemotaxis response regulator protein-glutamate methylesterase","2","A244T","WT"
"Bcen2424_3818",1554.58899128781,-0.666121968683005,0.272732876756497,0.00105919962206182,0.0179309520065281,0.666121968683005,"transposase","2","A244T","WT"
"Bcen2424_3819",292.654879903707,-0.609238657136758,0.265707769562084,0.00168030962025989,0.0230586599620884,0.609238657136758,"mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase","2","A244T","WT"
"Bcen2424_3821",56.7204663849884,-0.848310329348981,0.32520940436211,0.000543078332825092,0.011849262703779,0.848310329348981,"UDP-glucose/GDP-mannose dehydrogenase family protein","2","A244T","WT"
"Bcen2424_3823",39.8952712534073,-0.821418455466899,0.38055355975703,0.00164624153220312,0.0230521468904129,0.821418455466899,"exopolysaccharide biosynthesis protein","2","A244T","WT"
"Bcen2424_3881",848.388918453535,0.806360620288074,0.271186580555335,0.0001913610888146,0.0065532191231598,0.806360620288074,"tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD","2","A244T","WT"
"Bcen2424_3901",54.035365767725,-0.828605927508601,0.636781423697569,0.00596797992009209,0.0479861118879394,0.828605927508601,"HlyD family secretion protein","2","A244T","WT"
"Bcen2424_3936",4262.09095782411,0.582765753598596,0.165903538902309,5.25005822574723e-05,0.00306414845259398,0.582765753598596,"succinate dehydrogenase flavoprotein subunit","2","A244T","WT"
"Bcen2424_3952",1174.29297666102,0.583248801119138,0.318402556923355,0.00479645402071119,0.0423484840877651,0.583248801119138,"3-isopropylmalate dehydrogenase","2","A244T","WT"
"Bcen2424_3965",7404.63453253475,1.02138874323291,0.599328029602847,0.00287780607072107,0.0325906716317202,1.02138874323291,"amidophosphoribosyltransferase","2","A244T","WT"
"Bcen2424_3966",1268.09777592945,0.951630005522545,0.336062675256765,0.000251141491740397,0.00793767416979488,0.951630005522545,"O-succinylhomoserine sulfhydrylase","2","A244T","WT"
"Bcen2424_3967",108.96209133708,0.91904639305491,0.348888682865356,0.00045183378400938,0.0104920231951138,0.91904639305491,"hypothetical protein","2","A244T","WT"
"Bcen2424_3969",364.108763804458,0.616904665361787,0.176315742280569,4.86303811161912e-05,0.00294858902645315,0.616904665361787,"NAD-dependent epimerase/dehydratase family protein","2","A244T","WT"
"Bcen2424_3970",78.3355878537115,-0.770080683824835,0.418834104585093,0.00318018265214032,0.034295182067183,0.770080683824835,"GDP-mannose 4,6-dehydratase","2","A244T","WT"
"Bcen2424_3972",37.4471777048786,-0.695005732455797,0.301152677816199,0.00147356717232508,0.0220041606620642,0.695005732455797,"hypothetical protein","2","A244T","WT"
"Bcen2424_3976",64.2982534140941,-0.611981758230586,0.317187046099093,0.00364569088660095,0.0364691839194997,0.611981758230586,"hypothetical protein","2","A244T","WT"
"Bcen2424_3977",126.975375384456,-0.637632745104926,0.388393171486731,0.00574461853962722,0.0472317681352258,0.637632745104926,"UTP--glucose-1-phosphate uridylyltransferase GalU","2","A244T","WT"
"Bcen2424_4103",41.0529024082191,-0.584076154871262,0.361067991047832,0.00753411145917441,0.0548623655519783,0.584076154871262,"poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase PgaB","2","A244T","WT"
"Bcen2424_4114",74.2655448654146,-0.607294857875257,0.318041683148364,0.0041246691480252,0.0386849627952045,0.607294857875257,"hypothetical protein","2","A244T","WT"
"Bcen2424_4135",1996.7161224333,0.651192695227997,0.244221348497674,0.000633576712852787,0.0132377782828806,0.651192695227997,"dihydroxy-acid dehydratase","2","A244T","WT"
"Bcen2424_4172",412.648670780594,0.959549443258105,0.54481848580566,0.00277823921083837,0.0318692999822424,0.959549443258105,"protocatechuate 3,4-dioxygenase subunit beta","2","A244T","WT"
"Bcen2424_4220",369.124177718172,-0.586147838189399,0.297161791747967,0.00378584185921167,0.0373059242577707,0.586147838189399,"alanine dehydrogenase","2","A244T","WT"
"Bcen2424_4277",156.23888805586,-1.31572762326978,0.44846228345793,0.000134430166499782,0.00535766724318071,1.31572762326978,"hypothetical protein","2","A244T","WT"
"Bcen2424_4278",415.461186046956,-0.907092396964234,0.455190964600319,0.00194336978743146,0.0255475736214994,0.907092396964234,"hypothetical protein","2","A244T","WT"
"Bcen2424_4279",44.8001086769429,-0.642565096380489,0.612754467587821,0.0103743787176612,0.0645963921307884,0.642565096380489,"DNA-directed RNA polymerase subunit beta","2","A244T","WT"
"Bcen2424_4295",196.510139215307,0.738317498367159,0.227064034189675,8.81894455119909e-05,0.00400016553612404,0.738317498367159,"acyl-CoA synthetase","2","A244T","WT"
"Bcen2424_4298",344.885595657478,0.633546600646463,0.698364447013454,0.0109371015595937,0.0664501610093105,0.633546600646463,"voltage-gated potassium channel protein","2","A244T","WT"
"Bcen2424_4338",217.054225027043,0.734521354789147,0.421526778188772,0.00401138919998207,0.038198196516496,0.734521354789147,"IclR family transcriptional regulator","2","A244T","WT"
"Bcen2424_4415",91.4284263439291,-0.906838678258224,0.269028864699713,4.3319698785787e-05,0.00276780269016286,0.906838678258224,"hypothetical protein","2","A244T","WT"
"Bcen2424_4447",3567.45050452773,1.63604801719475,0.284818171288622,4.7795169305288e-10,9.46662986706738e-07,1.63604801719475,"isocitrate lyase","2","A244T","WT"
"Bcen2424_4455",269.714283776031,-0.70395306580655,0.317114661666834,0.0016848001929069,0.0230670109360663,0.70395306580655,"collagen-like triple helix repeat-containing protein","2","A244T","WT"
"Bcen2424_4463",2655.77053157584,0.691296307854076,0.242095951910032,0.000345845988797677,0.00934445692465702,0.691296307854076,"translation initiation factor IF-1","2","A244T","WT"
"Bcen2424_4464",1717.34518242924,0.725939973267329,0.301140516805234,0.00104156562798224,0.017763841514102,0.725939973267329,"cold-shock protein","2","A244T","WT"
"Bcen2424_4561",4038.87274651798,-1.2663529145679,0.743505385221073,0.0021262412063681,0.0269077468448856,1.2663529145679,"hypothetical protein","2","A244T","WT"
"Bcen2424_4679",35.1039968983679,-0.614883043732266,0.316234489166454,0.00391467720780605,0.0377001814729069,0.614883043732266,"urea transporter","2","A244T","WT"
"Bcen2424_4682",267.652235372575,-0.844629387877175,0.311124188207465,0.000387410172355465,0.00982285654447796,0.844629387877175,"hypothetical protein","2","A244T","WT"
"Bcen2424_4683",795.158287642587,-0.94119340494294,0.233011667444336,3.32911906304662e-06,0.000497165981418114,0.94119340494294,"NAD-glutamate dehydrogenase","2","A244T","WT"
"Bcen2424_4684",183.484282225996,-0.783123451754446,0.359939288177537,0.00165390194469719,0.0230521468904129,0.783123451754446,"class I SAM-dependent methyltransferase","2","A244T","WT"
"Bcen2424_4689",418.198354893394,0.806640302679448,0.440712569423291,0.00301750149370241,0.0331455888024341,0.806640302679448,"amidase","2","A244T","WT"
"Bcen2424_4692",173.127829108143,0.648983235632081,0.931615226467795,0.0103044853787186,0.0645963921307884,0.648983235632081,"hypothetical protein","2","A244T","WT"
"Bcen2424_4695",4621.27782367419,1.10210010626804,0.241717332379825,2.85003146572709e-07,8.4674434846752e-05,1.10210010626804,"bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase","2","A244T","WT"
"Bcen2424_4808",2554.05564857573,1.28074967182229,0.209872410586295,6.16223104626005e-11,1.83079884384386e-07,1.28074967182229,"TonB-dependent siderophore receptor","2","A244T","WT"
